Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 268,000","Vista Indah, Klang","Condominium For Sale, listed 2 hours ago",850,3,2,Freehold,https://www.mudah.my/vista-indah-apartment-newly-refurbished-full-loan-available-111278565.htm,"Parking, Security, Swimming Pool, Playground"
"RM 295,000","Simfoni 1, Semenyih","Condominium For Sale, listed 2 hours ago","1,072",3,2,Leasehold,https://www.mudah.my/100-loan-simfoni-1-bandar-teknologi-kajang-1072sf-below-market-108504879.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court, Squash Court"
"RM 65,610","Pangsapuri Seri Nelayan, Port Klang","Apartment For Sale, listed 2 hours ago",768,3,2,Leasehold,https://www.mudah.my/murah-apartment-sri-nelayan-port-klang-111278400.htm,Parking
"RM 370,000","De Rozelle, Kota Damansara","Condominium For Sale, listed 2 hours ago","1,040",3,2,Leasehold,https://www.mudah.my/rare-large-unit-condo-de-rozelle-kota-damansara-109967053.htm,"Parking, Security, Swimming Pool, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 230,000","Lakeview Apartments, Selayang","Apartment For Sale, listed 2 hours ago",870,3,2,Leasehold,https://www.mudah.my/pool-lift-lakeview-apartment-taman-jasa-perwira-batu-caves-selayang-105660375.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 225,000","Damansara Bistari, Petaling Jaya","Apartment For Sale, listed 2 hours ago",667,3,2,Freehold,https://www.mudah.my/damansara-bistari-110844806.htm,"Parking, Lift, Minimart"
"RM 240,000","Residensi Melor, Bangi","Apartment For Sale, listed 2 hours ago",750,3,2,Leasehold,https://www.mudah.my/good-offer-apartment-residensi-melor-seksyen-5-bandar-baru-bangi-111236063.htm,"Parking, Security, Lift, Playground"
"RM 200,000","saujana apartment, Damansara Damai","Apartment For Sale, listed 2 hours ago",710,3,2,Leasehold,https://www.mudah.my/below-market-price-lowest-floor-unit-saujana-apartment-damansara-damai-108344640.htm,"Parking, Security, Swimming Pool, Playground, Minimart, Jogging Track"
"RM 105,300","Pangsapuri Jati, Seri Kembangan","Flat For Sale, listed 2 hours ago",683,3,2,Leasehold,https://www.mudah.my/murah-apartment-jati-kota-perdana-seri-kembangan-111278346.htm,"Parking, Playground"
"RM 160,000","Serendah, Selangor","Apartment For Sale, listed 2 hours ago",850,3,1,Leasehold,https://www.mudah.my/partially-furnished-sri-cempaka-apartment-jln-kiambang-serendah-111278345.htm,Timeout
"RM 145,000","Pangsapuri Seri Nilam (Ampang), Ampang","Flat For Sale, listed 2 hours ago",650,3,2,Leasehold,https://www.mudah.my/termurah-pangsapuri-seri-nilam-ampang-selangor-110216976.htm,"Parking, Lift, Playground"
"RM 360,000","De Bayu Apartment, Setia Alam","Apartment For Sale, listed 2 hours ago",900,3,2,Freehold,https://www.mudah.my/tiptop-unit-renovated-fully-furnished-de-bayu-apartment-setia-alam-111278484.htm,"Parking, Security, Swimming Pool, Playground, Jogging Track, Tennis Court, Squash Court"
"RM 200,000","Angsana Apartment (Cheras), Cheras","Apartment For Sale, listed 2 hours ago",752,3,2,Freehold,https://www.mudah.my/pangsapuri-angsana-apartment-mahkota-cheras-752sf-rumah-untuk-dijual-111185747.htm,"Parking, Lift, Playground"
"RM 270,000","Masreca n19eteen (Masreca-19), Cyberjaya","Apartment For Sale, listed 2 hours ago",850,3,2,Freehold,https://www.mudah.my/masreca19-cyberjaya-persiaran-rimba-permai-freehold-cyber-10-renovated-110802214.htm,"Parking, Security, Lift, Playground, Gymnasium, Multipurpose hall"
"RM 200,000","Pangsapuri Mayang (Puncak Jalil), Seri Kembangan","Apartment For Sale, listed 2 hours ago",800,3,2,Leasehold,https://www.mudah.my/pangsapuri-mayang-apartment-800sqft-puncak-jalil-bandar-putra-permai-110775850.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Jogging Track"
"RM 210,000","Pangsapuri Perdana (Seksyen 13), Shah Alam","Apartment For Sale, listed 2 hours ago",850,3,2,Leasehold,https://www.mudah.my/1k-deposit-apartment-perdana-seksyen-13-pangsapuri-perdana-shah-alam-110109571.htm,"Parking, Security, Playground"
"RM 190,000","Pangsapuri Melor @ Seksyen 5 Bangi, Bangi","Apartment For Sale, listed 2 hours ago",750,3,2,Leasehold,https://www.mudah.my/1k-booking-100-loan-residensi-melor-apartment-pangsapuri-melor-bangi-109835658.htm,"Parking, Security, Lift, Playground"
"RM 170,000","Cendana, Rawang","Apartment For Sale, listed 2 hours ago",850,3,2,Leasehold,https://www.mudah.my/rm1k-deposit-pangsapuri-cendana-apartment-850sf-m-residence-2-rawang-111000806.htm,"Parking, Security, Lift, Playground"
"RM 170,000","Cendana, Rawang, Rawang","Apartment For Sale, listed 2 hours ago",850,3,2,Leasehold,https://www.mudah.my/apartment-cendana-rawang-m-residence-2-bandar-tasik-puteri-rm1kbooking-110745108.htm,"Parking, Security, Lift, Playground"
"RM 170,000","Cendana, Rawang","Apartment For Sale, listed 2 hours ago",850,3,2,Leasehold,https://www.mudah.my/rm1k-booking-pangsapuri-cendana-apartment-850sf-m-residence-2-rawang-110745116.htm,"Parking, Security, Lift, Playground"
"RM 90,000","Azalea Court, Rawang","Flat For Sale, listed 2 hours ago",728,3,2,Leasehold,https://www.mudah.my/azalea-court-apartment-bandar-tasik-puteri-728sqft-low-cost-full-loan-110745107.htm,"Parking, Playground, Minimart"
"RM 235,000","Intana Ria, Bangi","Apartment For Sale, listed 2 hours ago",874,4,2,Leasehold,https://www.mudah.my/fully-furnish-high-demand-rental-intana-ria-bangi-110431483.htm,"Parking, Security, Swimming Pool, Playground, Multipurpose hall"
"RM 280,000","Suria Jaya, Shah Alam","Apartment For Sale, listed 2 hours ago",420,2,1,Freehold,https://www.mudah.my/combo-tenants-rumah-suria-jaya-condo-seksyen-16-shah-alam-111200226.htm,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall"
"RM 275,000","Taman Bukit Kenangan, Kajang","Apartment For Sale, listed 2 hours ago",915,3,3,Freehold,https://www.mudah.my/level-1-swimming-pool-apartment-taman-bukit-kenangan-kajang-111118045.htm,"Parking, Security"
"RM 180,000","Saujana Damansara Shop apartment, Damansara Damai","Flat For Sale, listed 2 hours ago",671,3,1,Leasehold,https://www.mudah.my/saujana-damansara-1st-floor-shop-apartment-depan-mrt-111233877.htm,Minimart
"RM 255,000","D'Cassia Apartment, Semenyih","Apartment For Sale, listed 2 hours ago",850,3,2,Freehold,https://www.mudah.my/renovated-low-level-d-cassia-apartment-ecohill-semenyih-111016953.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track"
"RM 220,000","Pangsapuri Kiambang (Taman Bukit Subang), Shah Alam","Apartment For Sale, listed 2 hours ago",753,3,2,Freehold,https://www.mudah.my/murah-below-mv-cantik-pangsapuri-kiambang-2nd-floor-seksyen-u16-110928644.htm,"Parking, Security"
"RM 625,000","Saville @ Cheras, Cheras","Service Residence For Sale, listed 2 hours ago","1,141",3,2,Freehold,https://www.mudah.my/saville-cheras-service-residence-5min-walking-to-mrt-fully-furnish-111202157.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track, Squash Court"
"RM 279,000","Taman Cahaya, Ampang","Flat For Sale, listed 2 hours ago",850,3,2,Leasehold,https://www.mudah.my/jalan-kaki-ke-lrt-cahaya-apartment-taman-cahaya-ada-lif-109503387.htm,"Parking, Security, Lift, Playground, Minimart"
"RM 350,000","Suri Puteri Serviced Apartment, Shah Alam","Service Residence For Sale, listed 2 hours ago","1,130",3,2,Leasehold,https://www.mudah.my/termurah-1-130-sq-ft-suri-puteri-apartment-seksyen-20-shah-alam-111017023.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 280,000","De Bayu Apartment, Setia Alam","Apartment For Sale, listed 2 hours ago",900,3,2,Freehold,https://www.mudah.my/100-loan-guaranteed-de-bayu-setia-alam-2parkings-0-deposit-111278131.htm,"Parking, Security, Swimming Pool, Playground, Jogging Track, Tennis Court, Squash Court"
"RM 200,000","Ascotte Boulevard, Semenyih","Service Residence For Sale, listed 2 hours ago",860,3,2,Freehold,https://www.mudah.my/skim-100-loan-ascotte-boulevard-free-hold-unit-860sqft-i-3r2b-2cp-109541713.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 320,000","Sri Permata, Shah Alam","Condominium For Sale, listed 2 hours ago",950,2,2,Leasehold,https://www.mudah.my/termurahhh-sri-permata-condo-seksyen-9-shah-alam-111278263.htm,"Parking, Security, Lift, Swimming Pool, Playground"
"RM 310,000","Residensi Adelia, Kajang","Condominium For Sale, listed 2 hours ago","1,082",3,2,Freehold,https://www.mudah.my/well-kept-residensi-adelia-bangi-avenue-1082sqft-3r3b-107367026.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Squash Court"
"RM 300,000","Residensi Aman, Semenyih","Condominium For Sale, listed 2 hours ago",850,3,2,Freehold,https://www.mudah.my/skim-100-loan-residensi-aman-semenyih-3r2b-freehold-unit-107366993.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Jogging Track"
"RM 340,000","Park Avenue ( Damansara Damai ), Damansara Damai","Condominium For Sale, listed 2 hours ago","1,024",3,2,Leasehold,https://www.mudah.my/corner-unit-non-bumi-lot-park-avenue-condominium-damansara-damai-111278246.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Squash Court"
"RM 210,000","Putra Impian Apartment, Seri Kembangan","Apartment For Sale, listed 2 hours ago",753,3,2,Leasehold,https://www.mudah.my/level-1-apartment-putra-impian-seri-kembangan-near-mrt-109001463.htm,"Parking, Playground, Jogging Track"
"RM 165,000","Pangsapuri Arista, Klang","Apartment For Sale, listed 3 weeks ago",650,3,2,Freehold,https://www.mudah.my/tingkat-2-arista-apartment-100-full-loan-110121656.htm,"Parking, Playground"
"RM 220,000","Magna Ville Condominium, Selayang","Condominium For Sale, listed 2 weeks ago",926,3,2,Leasehold,https://www.mudah.my/full-loan-0-deposit-magna-ville-condo-selayang-926sf-111002497.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Jogging Track"
"RM 270,000","Seri Jati Apartment (Shah Alam), Shah Alam","Apartment For Sale, listed 22 hours ago",813,3,2,Freehold,https://www.mudah.my/actual-price-pangsapuri-seri-jati-setia-alam-2park-lppsa-100-fuloan-111005647.htm,"Parking, Security, Lift, Swimming Pool, Playground, Jogging Track"
"RM 500,000","Armanee Terrace I, Petaling Jaya","Condominium For Sale, listed 2 hours ago","1,645",5,3,Leasehold,https://www.mudah.my/below-market-armanee-condo-damansara-damai-1645sf-kepong-111278065.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court"
"RM 218,000","Pangsapuri Kasturi Tiara, Cheras","Apartment For Sale, listed 2 hours ago",974,3,2,Freehold,https://www.mudah.my/below-market-price-apartment-near-to-balakong-jusco-cheras-low-floor-111278072.htm,"Parking, Security, Lift, Playground"
"RM 190,000","D'Kristal, Semenyih","Apartment For Sale, listed 2 hours ago",810,3,2,Freehold,https://www.mudah.my/good-condition-d-kristal-setia-ecohill-semenyih-booking-rm1k-3r2b-107325474.htm,"Parking, Security, Lift, Playground"
"RM 170,000","Lagoon Perdana, Petaling Jaya","Apartment For Sale, listed 2 hours ago",852,3,2,Leasehold,https://www.mudah.my/pangsapuri-lagoon-perdana-apartment-852sqft-bandar-sunway-pyramid-110802421.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 155,000","Penaga Mas, Puchong","Condominium For Sale, listed 2 hours ago",780,3,2,Leasehold,https://www.mudah.my/apartment-penaga-mas-780sf-taman-mas-puchong-1kbooking-gate-guarded-110802117.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Jogging Track"
"RM 220,000","Kemuning Aman, Shah Alam","Apartment For Sale, listed 2 hours ago",750,3,2,Freehold,https://www.mudah.my/1k-booking-pangsapuri-kemuning-aman-apartment-bukit-rimau-freehold-110207204.htm,"Parking, Security, Lift, Playground"
"RM 230,000","Suria Ixora, Shah Alam","Apartment For Sale, listed 2 hours ago",700,3,2,Freehold,https://www.mudah.my/freehold-suria-ixora-apartment-setia-alam-setia-perdana-seksyen-u13-110775632.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 90,000","Bandar Baru Kundang, Rawang","Apartment For Sale, listed 2 hours ago",725,3,2,Leasehold,https://www.mudah.my/pangsapuri-bbk-apartment-bandar-baru-kundang-rawang-rm1000-booking-110745126.htm,"Parking, Minimart"
"RM 235,000","Residensi Laguna Biru 2, Rawang","Apartment For Sale, listed 2 hours ago",850,3,2,Leasehold,https://www.mudah.my/rm1k-booking-laguna-biru-2-apartment-850sf-rawang-taman-tasik-biru-110745102.htm,"Parking, Security, Lift, Playground"
"RM 170,000","Laguna Biru, Kundang","Apartment For Sale, listed 2 hours ago",850,3,2,Leasehold,https://www.mudah.my/apartment-laguna-biru-1-rawang-taman-tasik-biru-kundang-1k-booking-shj-110249742.htm,"Parking, Security, Lift, Playground, Multipurpose hall"
"RM 190,000","Casa Ria Apartment, Bandar Country Homes, Rawang","Apartment For Sale, listed 2 hours ago",800,3,2,Leasehold,https://www.mudah.my/rawang-casa-ria-apatment-bandar-country-homes-100-loan-cashback-109377410.htm,"Parking, Security, Swimming Pool, Jogging Track"
"RM 120,000","Birchwood Court, Rawang","Apartment For Sale, listed 2 hours ago",797,3,2,Leasehold,https://www.mudah.my/birchwood-court-rawang-bandar-tasik-puteri-low-floor-below-market-106752276.htm,"Parking, Security, Playground"
"RM 320,000","Puncak Hijauan, Kajang","Apartment For Sale, listed 2 hours ago","1,011",3,2,Freehold,https://www.mudah.my/puncak-hijauan-condo-jalan-pintar-bangi-111278194.htm,"Parking, Security, Lift, Swimming Pool, Playground"
"RM 210,000","Kekwa Apartment, Puchong","Apartment For Sale, listed 2 hours ago",795,3,2,Leasehold,https://www.mudah.my/termurah-ground-floor-kekwa-apartment-taman-putra-perdana-puchong-109996037.htm,"Parking, Security, Playground, Barbeque area"
"RM 199,000","Third Avenue, Cyberjaya","Service Residence For Sale, listed 2 hours ago",450,1,1,Freehold,https://www.mudah.my/cyberjaya-full-furnish-studio-full-loan-third-avenue-edusphere-by-mrt-111278175.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna, Barbeque area"
"RM 260,000","Apartment Taman Medan Jaya, Petaling Jaya","Apartment For Sale, listed 2 hours ago",820,3,2,Leasehold,https://www.mudah.my/level-7-820-sqt-apartment-taman-medan-jaya-petaling-jaya-111118047.htm,"Parking, Security, Lift, Playground, Multipurpose hall"
"RM 275,000","Intana Ria, Bangi","Apartment For Sale, listed 2 hours ago",850,3,2,Leasehold,https://www.mudah.my/ada-lif-fully-furnish-covered-parking-intana-ria-seksyen-7-bangi-111149948.htm,"Parking, Security, Swimming Pool, Playground, Multipurpose hall"
"RM 380,000","Amara Service Residences, Batu Caves","Service Residence For Sale, listed 2 hours ago","1,053",3,2,Freehold,https://www.mudah.my/for-sale-amara-service-residences-batu-caves-selangor-110891284.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna, Barbeque area, Minimart"
"RM 300,000","Pangsapuri Saujana Permai 1, Kajang","Apartment For Sale, listed 2 hours ago","1,001",3,2,Freehold,https://www.mudah.my/level-2-fully-furnish-pangsapuri-saujana-permai-1-kajang-111060849.htm,"Parking, Security"
"RM 215,000","D'Kristal, Semenyih","Apartment For Sale, listed 2 hours ago",810,3,2,Freehold,https://www.mudah.my/boleh-full-loan-end-lot-pangsapuri-d-kristal-setia-ecohill-semenyih-111277838.htm,"Parking, Security"
"RM 53,144","Pangsapuri Baiduri (Bandar Tasik Kesuma), Beranang","Apartment For Sale, listed 2 hours ago",760,3,2,Freehold,https://www.mudah.my/cheap-below-market-apartment-baiduri-bandar-tasik-kesuma-beranang-109865611.htm,"Parking, Playground"
"RM 170,000","Desa Mentari Flat (Block 4), Petaling Jaya","Flat For Sale, listed 2 hours ago",650,3,2,Leasehold,https://www.mudah.my/house-for-sale-flat-desa-mentari-petaling-jaya-selangor-106597353.htm,"Lift, Minimart"
"RM 240,000","Taman Bunga Negara, Shah Alam","Apartment For Sale, listed 2 hours ago",743,3,2,Freehold,https://www.mudah.my/house-for-sale-pangsapuri-taman-bunga-negara-mc8-shah-alam-106592765.htm,"Parking, Security, Lift, Playground"
"RM 333,000","Cyberia SmartHomes, Cyberjaya","Condominium For Sale, listed 2 hours ago","1,658",4,3,Freehold,https://www.mudah.my/best-buy-cyberjaya-house-cyberia-smarthome-townhouse-2-townvilla-2-109323227.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house, Jogging Track, Tennis Court"
"RM 289,000","De Bayu Apartment, Setia Alam","Apartment For Sale, listed 2 hours ago",900,3,2,Freehold,https://www.mudah.my/1k-booking-de-bayu-condo-setia-alam-2-carpark-freehold-100-loan-108371263.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 295,000","Melodi Perdana @ LBS Alam Perdana, Puncak Alam","Condominium For Sale, listed 2 hours ago",901,3,2,Leasehold,https://www.mudah.my/1k-booking-melodi-perdana-lbs-alam-perdana-puncak-alam-100-loan-105335475.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Club house, Jogging Track"
"RM 230,000","Sentrovue, Puncak Alam","Service Residence For Sale, listed 2 hours ago",850,3,2,Leasehold,https://www.mudah.my/1k-booking-sentrovue-apartment-puncak-alam-850sf-100-loan-below-mv-105904523.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall"
"RM 370,000","Avia Plus, Rawang","Service Residence For Sale, listed 2 hours ago",900,3,2,Leasehold,https://www.mudah.my/for-sale-brand-new-unit-avia-plus-bandar-country-homes-rawang-newunit-109726058.htm,"Swimming Pool, Playground, Gymnasium"
"RM 199,000","Tamarind Suites @ Cyberjaya, Cyberjaya","Studio For Sale, listed 3 hours ago",500,1,1,Freehold,https://www.mudah.my/studio-fully-furnished-cyberjaya-near-tamarind-kanvas-area-0-d-p-111278031.htm,"Parking, Security, Lift, Swimming Pool, Minimart"
"RM 280,000","Apartment Minang Ria 2, Cheras","Apartment For Sale, listed 3 hours ago",807,3,2,Freehold,https://www.mudah.my/apartment-minang-ria-2-bandar-tun-hussein-onn-batu-9-cheras-selangor-111277804.htm,"Parking, Security, Lift, Playground"
"RM 320,000","Permai Putera, Ampang","Apartment For Sale, listed 3 hours ago","1,013",3,2,Leasehold,https://www.mudah.my/low-density-apartment-permai-putera-taman-dato-ahmad-razali-ampang-111277837.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Jogging Track"
"RM 127,546","Vista Impiana, Seri Kembangan","Apartment For Sale, listed 3 hours ago",818,3,2,Leasehold,https://www.mudah.my/cheap-below-market-vista-impiana-tmn-bukit-serdang-seri-kembangan-111277826.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court"
"RM 260,000","Saville @ Kajang, Kajang","Service Residence For Sale, listed 3 hours ago",709,2,2,Freehold,https://www.mudah.my/full-loan-saville-freehold-unit-2r2b-1cp-kajang-no-need-10-dp-110215532.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall"
"RM 280,000","Idaman Abadi, Kajang","Condominium For Sale, listed 3 hours ago","1,020",3,3,Freehold,https://www.mudah.my/idaman-abadi-blok-d-kajang-i-blw-market-1k-booking-100-loan-111206654.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 300,000","Hijauan Heights, Kajang","Apartment For Sale, listed 3 hours ago","1,127",3,2,Freehold,https://www.mudah.my/renovated-no-need-10-dp-hijauan-heights-3r2b-2cp-kajang-110732551.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 265,000","De Kiara, Setia Alam","Apartment For Sale, listed 3 hours ago",818,3,2,Freehold,https://www.mudah.my/full-loan-de-kiara-apartment-3r2b-2cp-setia-alam-no-need-10-dp-108600781.htm,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 830,000","Alami Residensi, Shah Alam","Service Residence For Sale, listed 3 hours ago","1,969",3,3,Leasehold,https://www.mudah.my/corner-lot-duplex-penthouse-residensi-alami-seksyen-13-shah-alam-sale-110875954.htm,"Security, Swimming Pool, Multipurpose hall"
"RM 320,000","Permai Putera, Ampang","Apartment For Sale, listed 3 hours ago","1,013",3,2,Leasehold,https://www.mudah.my/balcony-below-market-value-permai-putera-apartment-ampang-111277940.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 240,000","Pangsapuri Rimba 2, Shah Alam","Apartment For Sale, listed 3 hours ago",743,3,2,Freehold,https://www.mudah.my/shah-alam-endlot-pangsapuri-rimba-2-seksyen-16-97763928.htm,"Parking, Security, Lift, Minimart"
"RM 279,000","Apartment Komuter Raya, Shah Alam","Apartment For Sale, listed 3 hours ago",817,3,2,Leasehold,https://www.mudah.my/100-loan-guaranteed-komuter-raya-shah-alam-sek19-reno-0-deposit-111277754.htm,Timeout
"RM 535,000","Desa Impiana, Puchong","Duplex For Sale, listed 8 hours ago","1,890",4,3,Freehold,https://www.mudah.my/desa-impiana-duplex-taman-puchong-prima-puchong-for-sale-111199241.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart"
"RM 270,000","Bangi, Selangor","Condominium For Sale, listed 8 hours ago","1,011",4,3,Freehold,https://www.mudah.my/termurah-freehold-3min-ke-ukm-bangi-ukm-kondo-next-to-ktm-golf-109532969.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 153,000","Nuri Apartment, Kajang","Apartment For Sale, listed 7 hours ago",659,3,2,Freehold,https://www.mudah.my/apartment-nuri-berdekatan-kuis-untuk-dijual-111201587.htm,"Parking, Security, Playground, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 268,000","Indahria Apartment (Shah Alam), Shah Alam","Apartment For Sale, listed 3 hours ago","1,008",3,2,Freehold,https://www.mudah.my/3bilik-freehold-sjkp-niceview-indahria-seksyen-22-shah-alam-111277753.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track"
"RM 240,000","Sri Gotong Apartment, Batu Caves","Apartment For Sale, listed 3 hours ago",816,3,2,Leasehold,https://www.mudah.my/facing-kl-sri-gotong-apartment-batu-caves-111277735.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart"
"RM 219,000","Green Villa Apartment, Kajang","Apartment For Sale, listed 3 hours ago",950,3,2,Freehold,https://www.mudah.my/100-loan-guaranteed-green-villa-apartment-kajang-near-mrt-0-deposit-111277724.htm,"Security, Lift, Minimart"
"RM 220,000","Vista Impiana, Seri Kembangan","Apartment For Sale, listed 3 hours ago",830,3,2,Leasehold,https://www.mudah.my/100loan-0depo-sjkp-pangsapuri-vista-impiana-serdang-seri-kembangan-110554952.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court"
"RM 320,000","Ivory Residence, Kajang","Condominium For Sale, listed 3 hours ago","1,288",3,2,Freehold,https://www.mudah.my/100loan-0depo-freehold-ivory-residence-1288sf-mutiara-heights-kajang-109788965.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 200,000","Vista Seri Putra Apartments, Bangi","Apartment For Sale, listed 3 hours ago",854,3,2,Freehold,https://www.mudah.my/100loan-0depo-freehold-vista-seri-putra-apt-bandar-seri-putra-bangi-109033356.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium"
"RM 320,000","Mutiara Ville @ Cyberjaya, Cyberjaya","Condominium For Sale, listed 3 hours ago","1,000",3,2,Leasehold,https://www.mudah.my/100loan-3-4bilik-mutiara-ville-condo-persiaran-multimedia-cyberjaya-108248136.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track"
"RM 85,030","Pangsapuri Astana Alam 2, Puncak Alam","Apartment For Sale, listed 3 hours ago",721,3,2,Leasehold,https://www.mudah.my/cheap-below-market-apartment-astana-alam-2-bandar-puncak-alam-111277770.htm,"Parking, Security"
"RM 265,000","Pangsapuri Damai, Shah Alam","Apartment For Sale, listed 3 hours ago",971,3,2,Leasehold,https://www.mudah.my/3room-0depo-lowfloor-pangsapuri-damai-seksyen-25-shah-alam-111277763.htm,"Parking, Security, Lift, Playground, Gymnasium, Minimart"
"RM 280,000","Simfoni 1, Semenyih","Condominium For Sale, listed 3 hours ago","1,050",3,2,Leasehold,https://www.mudah.my/simfoni-1-kajang-1050sqft-bandar-teknologi-kajang-full-loan-0-deposit-111161064.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court, Squash Court"
"RM 220,000","Vista Pinggiran, Seri Kembangan","Apartment For Sale, listed 3 hours ago",815,3,2,Leasehold,https://www.mudah.my/apartment-vista-pinggiran-815sqft-seri-kembangan-jalan-pinggiran-putra-110744176.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart"
"RM 155,000","Serdang Skyvillas, Seri Kembangan","Service Residence For Sale, listed 3 hours ago",930,3,2,Leasehold,https://www.mudah.my/apartment-serdang-skyvillas-930sft-serdang-perdana-seri-kembangan-109105721.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium"
"RM 220,000","Pangsapuri Kemuning Aman, Shah Alam","Apartment For Sale, listed 3 hours ago",750,3,2,Freehold,https://www.mudah.my/pangsapuri-kemuning-aman-750sqft-bukit-rimau-kemuning-utama-freehold-111262554.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track, Squash Court"
"RM 170,000","Cendana, Rawang, Rawang","Apartment For Sale, listed 3 hours ago",850,3,2,Leasehold,https://www.mudah.my/apartment-cendana-rawang-m-residence-2-bandar-tasik-puteri-100-fulloan-111000810.htm,"Parking, Security, Lift, Playground"
"RM 230,000","Residensi Laguna Biru 2, Rawang","Apartment For Sale, listed 3 hours ago",850,3,2,Leasehold,https://www.mudah.my/residensi-laguna-biru-2-apartment-rawang-jalan-tasik-biru-rm1k-booking-110745123.htm,"Parking, Security, Lift, Playground, Multipurpose hall, Jogging Track"
"RM 170,000","Laguna Biru 1, Rawang","Apartment For Sale, listed 3 hours ago",850,3,2,Leasehold,https://www.mudah.my/rm1k-booking-laguna-biru-1-apartment-rawang-taman-tasik-biru-kundang-110745100.htm,"Parking, Security, Lift, Playground, Multipurpose hall"
"RM 190,000","Casa Ria Apartment (Bdr Country Homes), Rawang","Apartment For Sale, listed 3 hours ago",800,3,2,Leasehold,https://www.mudah.my/pangsapuri-casa-ria-apartment-rawang-bandar-country-homes-casaria-109377399.htm,"Parking, Security, Swimming Pool, Jogging Track"
