Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 828,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",6,3,Freehold,https://www.mudah.my/cheras-yulek-tmn-rakyat-jalan-badam-2sty-terrace-freehold-6-rooms-110906516.htm,Parking
"RM 750,000","Puchong, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","2,400",4,3,Leasehold,https://www.mudah.my/taman-kipark-semi-d-corner-house-g-g-4r3b-2400sf-n-bumi-p-f-puchong-107248742.htm,Timeout
"RM 368,000","Cheras, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","1,036",3,2,Freehold,https://www.mudah.my/townhouse-taman-midah-cheras-kl-mrt-freehold-110566042.htm,Timeout
"RM 890,000","Jalan Ipoh, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,000",4,3,Leasehold,https://www.mudah.my/2-stories-taman-mastiara-jalan-ipoh-for-sales-107536993.htm,Timeout
"RM 1,850,000","Wangsa Maju, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","5,415",6,5,Leasehold,https://www.mudah.my/huge-corner-lot-2-5-storey-terrace-wangsa-maju-seksyen-5-for-sales-110487703.htm,Timeout
"RM 2,600,000","Taman Melawati, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago","5,589",7,8,Freehold,https://www.mudah.my/3-storey-end-lot-bungalow-bayu-kemensah-taman-melawati-107693804.htm,Timeout
"RM 1,190,000","Wangsa Maju, Kuala Lumpur","3.5-storey Terraced House For Sale, listed 2 days ago","4,200",7,4,Leasehold,https://www.mudah.my/3-5-storey-terrace-house-bukit-wangsamas-wangsa-maju-kl-109941955.htm,Timeout
"RM 650,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",4,3,Leasehold,https://www.mudah.my/d-sty-for-sale-taman-cheras-yulek-111086321.htm,Timeout
"RM 780,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,620",4,3,Freehold,https://www.mudah.my/bandar-alam-damai-cheras-6-star-hotel-design-city-panaroma-view-110649829.htm,"Parking, Security, Minimart"
"RM 638,000","Cheras, Kuala Lumpur","Terraced House For Sale, listed 2 days ago","1,200",4,3,Freehold,https://www.mudah.my/cheras-damai-perdana-alam-damai-reno-extended-gated-guarded-110592723.htm,"Parking, Security, Playground, Minimart"
"RM 645,000","Sri Petaling, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,3,Freehold,https://www.mudah.my/2sty-house-at-taman-tan-yew-lai-old-klang-road-sri-petaling-oug-20x70-111126590.htm,Timeout
"RM 320,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,000",2,1,Leasehold,https://www.mudah.my/full-loan-booking-1k-double-storey-taman-bukit-anggerik-cheras-kl-110913664.htm,Timeout
"RM 798,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/teres-2-tingkat-fully-extend-5-bilik-10-minit-ke-klcc-111254762.htm,"Parking, Playground"
"RM 2,200,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","5,300",6,7,Freehold,https://www.mudah.my/taman-bukit-cheras-bungalow-taman-len-seng-freehold-renovated-110925103.htm,Parking
"RM 3,800,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","8,471",5,7,Freehold,https://www.mudah.my/taman-taynton-cheras-bungalow-kl-freehold-brand-new-near-eko-cheras-109599340.htm,Timeout
"RM 650,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,650",3,2,Freehold,https://www.mudah.my/taman-taynton-view-cheras-22-x-75-single-storey-3r2b-nr-amenities-110730529.htm,"Parking, Minimart"
"RM 2,300,000","Old Klang Road, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","2,971",5,5,Freehold,https://www.mudah.my/3-storey-semi-detached-house-8-villas-taman-yarl-111254344.htm,Timeout
"RM 638,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,200",4,3,Freehold,https://www.mudah.my/2-sty-bandar-damai-perdana-alam-damai-cheras-freehold-g-g-110992404.htm,Timeout
"RM 5,990,000","Seputeh, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,000",5,6,Freehold,https://www.mudah.my/seputeh-garden-bungalow-kl-near-mid-valley-corner-unit-111254469.htm,"Security, Swimming Pool"
"RM 1,800,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","4,500",4,3,Freehold,https://www.mudah.my/yulek-cheras-kl-bungalow-50x90-below-market-near-bukit-segar-111150365.htm,Security
"RM 3,600,000","Taman Tun Dr Ismail, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","4,300",9,4,Freehold,https://www.mudah.my/renovated-9-bedroom-semi-detached-house-in-taman-tun-dr-ismail-ttdi-111253974.htm,Timeout
"RM 575,000","Setapak, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,400",3,2,Leasehold,https://www.mudah.my/full-extend-n-low-price-1-storey-terrace-taman-setapak-indah-kl-111254103.htm,"Parking, Playground, Jogging Track"
"RM 365,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,200",2,2,Leasehold,https://www.mudah.my/termurah-single-storey-lorong-mewah-bandar-tun-razak-cheras-kl-111254081.htm,"Parking, Playground, Jogging Track"
"RM 330,000","Sentul, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,000",2,1,Leasehold,https://www.mudah.my/reno-murah-teres-dua-tingkat-cluster-taman-dato-senu-sentul-kl-111253774.htm,Timeout
"RM 899,000","Ampang Hilir, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",4,3,Freehold,https://www.mudah.my/freehold-for-sale-2-storey-terrace-taman-zooview-ampang-kuala-lumpur-111253352.htm,Timeout
"RM 450,000","Ampang, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,579",3,2,Leasehold,https://www.mudah.my/ampang-jaya-single-storey-terrace-house-for-sale-111253535.htm,Timeout
"RM 1,500,000","Setapak, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","4,000",6,7,Freehold,https://www.mudah.my/brand-new-3-storey-bungalow-semi-d-gombak-heights-near-setapak-111253159.htm,"Security, Lift"
"RM 495,000","Ampang Hilir, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",975,2,2,Leasehold,https://www.mudah.my/double-storey-house-taman-permata-hulu-kelang-below-market-111253135.htm,Timeout
"RM 335,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,300",3,2,Leasehold,https://www.mudah.my/rumah-setingkat-di-cheras-20-x-65-dekat-mrt-sri-raya-walk-15-minit-111253239.htm,"Playground, Minimart"
"RM 1,388,380","Pandan Indah, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,282",5,3,Leasehold,https://www.mudah.my/pandan-indah-double-storey-corner-lot-111203876.htm,"Parking, Security, Playground, Minimart, Multipurpose hall"
"RM 495,000","Serdang, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,300",3,2,Leasehold,https://www.mudah.my/1-storey-house-at-taman-dato-demang-seri-kembangan-for-sale-111207736.htm,Timeout
"RM 340,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",770,2,1,Leasehold,https://www.mudah.my/taman-bukit-anggerik-double-storey-kitchen-extend-low-downpayment-109594883.htm,Timeout
"RM 1,500,000","Ampang, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","4,000",6,7,Freehold,https://www.mudah.my/brand-new-3-storey-bungalow-semi-d-gombak-heights-near-ampang-111253016.htm,"Parking, Security, Lift"
"RM 205,000","Setapak, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago",900,3,2,Leasehold,https://www.mudah.my/setapak-jaya-2-1-2-storey-jln-rejang-2-111252860.htm,Timeout
"RM 650,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,300",3,3,Freehold,https://www.mudah.my/wangsa-murni-wangsa-melawati-18x65-freehold-near-melawati-wangsa-maju-110496638.htm,Timeout
"RM 910,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",4,3,Leasehold,https://www.mudah.my/murah-facing-open-end-lot-2-storey-taman-keramat-au2-kuala-lumpur-111252577.htm,Timeout
"RM 900,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,400",5,3,Leasehold,https://www.mudah.my/limited-unit-with-extra-10ft-yard-terrance-intermediate-kepong-111252506.htm,Timeout
"RM 860,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,100",4,3,Leasehold,https://www.mudah.my/taman-sierra-ukay-endlot-extra-land-30x70-non-bumi-4r-3b-near-melawati-105104792.htm,Timeout
"RM 2,600,000","Bukit Jalil, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,640",6,5,Freehold,https://www.mudah.my/bukit-jalil-end-lot-2-5-storey-house-kuala-lumpur-107801880.htm,"Security, Playground"
"RM 1,900,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","4,000",5,6,Freehold,https://www.mudah.my/rumah-mewah-3-tingkat-eksklusif-gombak-kl-111242241.htm,Timeout
"RM 475,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","1,000",2,1,Leasehold,https://www.mudah.my/fully-renovate-double-storey-house-for-sale-taman-muda-ampang-110251250.htm,Timeout
"RM 750,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",4,3,Leasehold,https://www.mudah.my/double-storey-bukit-angsana-cheras-kl-for-sale-111252210.htm,Timeout
"RM 1,600,000","Kepong, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago","3,500",5,5,Leasehold,https://www.mudah.my/3-storey-linked-house-for-sale-111252196.htm,"Parking, Security, Playground, Minimart, Jogging Track"
"RM 3,200,000","Taman Melawati, Kuala Lumpur","Twin Courtyard Villa For Sale, listed 2 days ago","7,100",6,8,Freehold,https://www.mudah.my/freehold-4-storey-courtyard-villa-contours-taman-melawati-ampang-109204389.htm,"Parking, Security, Swimming Pool"
"RM 380,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",900,2,1,Leasehold,https://www.mudah.my/double-storey-terrace-house-taman-melur-ampang-111251676.htm,Timeout
"RM 780,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,200",4,3,Leasehold,https://www.mudah.my/taman-supreme-house-111251666.htm,Parking
"RM 780,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,100",4,4,Leasehold,https://www.mudah.my/corner-lot-single-storey-bandar-tun-razak-cheras-kuala-lumpur-111251899.htm,Timeout
"RM 648,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",3,2,Leasehold,https://www.mudah.my/2sty-taman-kepong-indah-facing-northwest-low-down-payment-108114719.htm,Timeout
"RM 450,000","Cheras, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago",880,3,2,Leasehold,https://www.mudah.my/2-5-storey-house-at-taman-muda-jalan-kemboja-area-111193650.htm,Timeout
"RM 2,300,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,792",5,5,Freehold,https://www.mudah.my/taman-bukit-cheras-60x113-2-5sty-freehold-renovated-very-spacious-103569561.htm,Timeout
"RM 2,200,000","Taman Desa, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","3,014",5,4,Leasehold,https://www.mudah.my/3-storey-twin-villa-semi-d-at-danau-villa-taman-desa-kuala-lumpur-111251491.htm,"Parking, Security"
"RM 565,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",880,3,2,Freehold,https://www.mudah.my/freehold-facing-open-double-storey-taman-sri-rampai-setapak-109907619.htm,"Parking, Playground"
"RM 850,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,4,Leasehold,https://www.mudah.my/near-kl-double-storey-terrace-seksyen-5-wangsa-maju-kl-110478276.htm,Timeout
"RM 588,000","Segambut, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,500",4,3,Freehold,https://www.mudah.my/facing-open-cheapest-double-storey-terrace-taman-sppk-segambut-kl-110478274.htm,Timeout
"RM 810,000","Pandan Indah, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,000",4,3,Leasehold,https://www.mudah.my/renovated-below-mv-double-storey-terrace-taman-pandan-indah-kl-110478273.htm,Timeout
"RM 5,000,000","Bangsar, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,500",7,5,Freehold,https://www.mudah.my/prime-location-bukit-bandaraya-exclusive-bungalow-bangsar-kl-111251178.htm,Timeout
"RM 1,980,000","Wangsa Maju, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","3,700",6,5,Leasehold,https://www.mudah.my/2-1-2-storey-terrace-corner-lot-wangsa-maju-kl-108132163.htm,"Parking, Security, Playground"
"RM 7,500,000","Taman Tun Dr Ismail, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","10,335",9,6,Freehold,https://www.mudah.my/freehold-private-pool-fully-renovated-bungalow-3-storey-ttdi-hills-108355710.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall"
"RM 918,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,650",4,2,Freehold,https://www.mudah.my/taman-mutiara-barat-cheras-2-storey-landed-house-renovated-mrt-station-111154435.htm,Parking
"RM 435,000","Pandan Indah, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","1,400",3,2,Leasehold,https://www.mudah.my/full-loan-booking-1k-roi-ground-floor-townhouse-pandan-indah-ampang-109641309.htm,"Parking, Security, Playground, Minimart"
"RM 850,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,760",4,3,Freehold,https://www.mudah.my/taman-melawati-freehold-2-storey-terrace-walking-distance-to-mosque-110510586.htm,"Parking, Playground"
"RM 935,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","3,450",4,2,Leasehold,https://www.mudah.my/taman-ehsan-newly-painted-single-storey-corner-46x75-kepong-kl-111251193.htm,Timeout
"RM 1,600,000","Bangsar, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,920",5,3,Freehold,https://www.mudah.my/bangsar-lucky-garden-107828597.htm,Timeout
"RM 2,150,000","Bukit Jalil, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","3,400",5,4,Freehold,https://www.mudah.my/2-5-storey-superlink-freehold-renovated-partly-furnished-111250709.htm,"Parking, Security, Playground, Jogging Track"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/termurah-reno-double-store-terrace-au2-keramat-setiawangsa-111250285.htm,Timeout
"RM 470,000","Pandan Jaya, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",700,3,2,Leasehold,https://www.mudah.my/2-storey-terrace-house-pandan-jaya-kuala-lumpur-for-sale-111250263.htm,Parking
"RM 1,050,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,100",4,4,Leasehold,https://www.mudah.my/extended-approval-ready-end-lot-double-storey-seksyen-6-wangsa-maju-kl-110512801.htm,"Parking, Security, Playground, Barbeque area, Jogging Track"
"RM 830,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,800",4,3,Freehold,https://www.mudah.my/no-split-level-taman-midah-cheras-kuala-lumpur-109502683.htm,Timeout
"RM 530,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,600",4,3,Leasehold,https://www.mudah.my/facing-open-renovated-teres-2-tingkat-jalan-makmur-bandar-tun-razak-111250317.htm,Timeout
"RM 1,280,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","2,840",3,2,Freehold,https://www.mudah.my/kepong-baru-jalan-lang-hitam-single-storey-111249787.htm,Timeout
"RM 1,300,000","Cheras, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago","2,800",6,4,Leasehold,https://www.mudah.my/cheras-bukit-segar-jaya-2-110868611.htm,Security
"RM 900,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,926",5,2,Freehold,https://www.mudah.my/corner-lot-murah-double-storey-terrace-taman-melawati-jalan-j-kl-110296279.htm,Timeout
"RM 3,980,000","Ampang, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","12,567",5,6,Leasehold,https://www.mudah.my/3-storey-bungalow-setia-hills-taman-bukit-indah-ampang-111249598.htm,Timeout
"RM 918,888","Sri Damansara, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,650",4,3,Freehold,https://www.mudah.my/cheap-sd9-sd-9-bandar-sri-damansara-kepong-2sty-house-jln-sd10-sd-10-111249590.htm,Timeout
"RM 710,000","Sentul, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,689",5,3,Leasehold,https://www.mudah.my/end-lot-renovated-teres-2-tingkat-taman-pelangi-jaya-sentul-108429562.htm,Timeout
"RM 980,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,650",4,3,Freehold,https://www.mudah.my/setiawangsa-double-srorety-house-nicely-reno-110887368.htm,"Parking, Security, Playground, Jogging Track"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",5,3,Leasehold,https://www.mudah.my/au2-lembah-keramat-kl-double-storey-terrace-house-111249113.htm,Parking
"RM 870,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,600",4,4,Freehold,https://www.mudah.my/renovated-terrace-taman-permata-au5-keramat-nego-111249086.htm,"Parking, Security"
"RM 720,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,000",4,3,Leasehold,https://www.mudah.my/termurah-cantik-double-storey-terrace-taman-setapak-indah-kl-109891686.htm,Timeout
"RM 848,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,950",4,3,Freehold,https://www.mudah.my/termurah-freehold-teres-dua-tingkat-taman-setiawangsa-kl-104027857.htm,Timeout
"RM 3,300,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,877",8,5,Freehold,https://www.mudah.my/moving-condition-2-5-storey-corner-lot-bungalow-taman-melawati-kl-108970413.htm,"Parking, Swimming Pool, Playground, Minimart, Jogging Track"
"RM 880,000","Pantai, Kuala Lumpur","2-storey Terraced House For Sale, listed 10 hours ago","1,540",4,3,Freehold,https://www.mudah.my/2-sty-house-pantai-permai-pantai-dalam-kuala-lumpur-109474405.htm,Timeout
"RM 680,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 weeks ago","1,680",5,2,Freehold,https://www.mudah.my/yulek-2-storey-house-below-mv-5r2b-24x70-f-hold-n-bumi-taman-cheras-108511622.htm,Timeout
"RM 2,200,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","6,500",6,6,Freehold,https://www.mudah.my/freehold-below-market-3-storey-bungalow-bayu-kemensah-for-sale-108346695.htm,Timeout
"RM 720,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,000",4,3,Leasehold,https://www.mudah.my/termurah-cantik-double-storey-terrace-taman-setapak-indah-kl-109891686.htm,Timeout
"RM 848,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,950",4,3,Freehold,https://www.mudah.my/termurah-freehold-teres-dua-tingkat-taman-setiawangsa-kl-104027857.htm,Timeout
"RM 3,300,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,877",8,5,Freehold,https://www.mudah.my/moving-condition-2-5-storey-corner-lot-bungalow-taman-melawati-kl-108970413.htm,"Parking, Swimming Pool, Playground, Minimart, Jogging Track"
"RM 475,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,350",3,2,Freehold,https://www.mudah.my/bandar-damai-perdana-cheras-2-storey-3r2b-super-value-buy-freehold-110622031.htm,Timeout
"RM 1,050,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,100",4,4,Leasehold,https://www.mudah.my/end-lot-30x70-renovated-double-storey-seksyen-6-wangsa-maju-kl-111248884.htm,"Security, Playground"
"RM 2,750,000","Taman Melawati, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","4,000",5,5,Freehold,https://www.mudah.my/20-trees-end-lot-garden-terrace-direct-owner-111248782.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Club house, Jogging Track, Tennis Court"
"RM 680,680","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,800",4,2,Leasehold,https://www.mudah.my/alam-damai-cheras-1-sty-terrace-renovated-house-24x75-kuala-lumpur-4r-110305683.htm,Timeout
"RM 360,000","Taman Melawati, Kuala Lumpur","Townhouse For Sale, listed 2 days ago",907,3,2,Leasehold,https://www.mudah.my/townhouse-taman-bukit-kemensah-indah-nego-111248346.htm,Timeout
"RM 2,600,000","Bukit Jalil, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,640",6,5,Freehold,https://www.mudah.my/bukit-jalil-end-lot-2-5-storey-house-kuala-lumpur-107801880.htm,"Security, Playground"
"RM 900,000","Keramat, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,500",5,3,Leasehold,https://www.mudah.my/facing-open-dekat-surau-2-5-storey-taman-keramat-permai-au1-kl-111248305.htm,"Parking, Playground"
"RM 998,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago","2,600",5,5,Freehold,https://www.mudah.my/3-sty-house-halamanda-gombak-mutiara-gombak-below-market-price-111248298.htm,Timeout
"RM 700,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,600",4,2,Freehold,https://www.mudah.my/single-storey-taman-kepong-low-down-payment-scheme-111248070.htm,Timeout
"RM 650,000","Taman Melawati, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","1,872",4,3,Freehold,https://www.mudah.my/newly-refurbished-3-storey-townhouse-prima-court-saujana-melawati-111032245.htm,"Parking, Swimming Pool, Playground"
"RM 750,000","Setapak, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","3,305",4,2,Leasehold,https://www.mudah.my/renovated-ground-floor-corner-townhouse-taman-setapak-indah-danau-kota-110510183.htm,Parking
"RM 700,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,600",4,3,Freehold,https://www.mudah.my/1-storey-taman-kepong-actual-freehold-fully-extend-low-deposit-111247897.htm,Timeout
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/dekat-masjid-extend-dapur-22x75-double-storey-au2-keramat-setiawanga-110960846.htm,"Parking, Playground"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/turun-harga-renovated-double-storey-terrace-au2-keramat-111247501.htm,Timeout
"RM 480,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,3,Freehold,https://www.mudah.my/freehold-2-storey-terrace-taman-setia-2-seri-kembangan-balakong-109770364.htm,Timeout
"RM 3,100,000","Taman Melawati, Kuala Lumpur","Zero-Lot Bungalow For Sale, listed 2 days ago","5,270",5,6,Leasehold,https://www.mudah.my/3-storey-bungalow-villas-16-quartz-taman-melawati-kuala-lumpur-110424536.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",5,3,Leasehold,https://www.mudah.my/newly-renovated-3300sf-luas-rumah-double-storey-au2-au-2-taman-keramat-111247139.htm,"Parking, Playground, Jogging Track"
"RM 900,000","Keramat, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,500",5,3,Leasehold,https://www.mudah.my/near-lrt-2-5-storey-terrace-taman-keramat-permai-au1-kuala-lumpur-111246839.htm,Timeout
"RM 699,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,3,Leasehold,https://www.mudah.my/double-storey-terrace-taman-setapak-indah-setapak-kl-110513765.htm,"Parking, Playground, Minimart"
"RM 440,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,000",3,2,Freehold,https://www.mudah.my/freehold-double-storey-terrace-taman-delima-cheras-kl-for-sale-110936025.htm,"Parking, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 830,000","Pandan Perdana, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,470",4,3,Leasehold,https://www.mudah.my/double-storey-terrance-pandan-perdan-111149507.htm,Parking
"RM 3,200,000","Mont Kiara, Kuala Lumpur","Link Bungalow For Sale, listed 2 days ago","3,785",6,6,Freehold,https://www.mudah.my/villa-aseana-mont-kiara-for-sale-110821085.htm,Timeout
"RM 660,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,100",4,3,Leasehold,https://www.mudah.my/fully-renovated-doube-storey-for-sale-damai-bakti-alam-damai-cheras-kl-111245770.htm,"Playground, Jogging Track"
"RM 599,999","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,500",5,3,Leasehold,https://www.mudah.my/taman-bukit-angsana-2-sty-terrace-renovated-furnished-110837711.htm,Timeout
"RM 599,999","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,464",4,3,Leasehold,https://www.mudah.my/taman-len-sen-double-storey-cheras-kitchen-fully-extended-below-market-110837716.htm,Timeout
"RM 570,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,430",3,2,Leasehold,https://www.mudah.my/teres-house-kepong-desa-jaya-end-lot-111039834.htm,Timeout
"RM 948,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,200",4,3,Freehold,https://www.mudah.my/2-storey-22x140-yulek-cheras-110253510.htm,Timeout
"RM 645,000","Salak Selatan, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,800",4,3,Leasehold,https://www.mudah.my/2-storey-salak-south-garden-sri-petaling-107687157.htm,Timeout
"RM 575,000","Setapak, Kuala Lumpur","1.5-storey Terraced House For Sale, listed 2 days ago","1,500",3,2,Leasehold,https://www.mudah.my/1-5-storey-terrace-taman-setapak-indah-kl-for-sale-109809953.htm,Timeout
"RM 699,000","Keramat, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,400",3,2,Leasehold,https://www.mudah.my/single-storey-terrace-jalan-enggang-1-keramat-kuala-lumpur-for-sale-111245355.htm,Timeout
"RM 690,000","Ampang Hilir, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,3,Leasehold,https://www.mudah.my/ampang-di-hilir-2-storey-terraced-house-108121398.htm,"Parking, Playground"
