Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 1,500,000","Jalan Kenanga Taman Seri Telok Datok, Banting, Selangor","Listed on Aug 15, 2025 (1h ago)","1,400 sqft (floor),",4 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/taman-seri-telok-datuk-for-sale-by-shahidan-ismail-60365865
"RM 3,280,000","Jalan Damar Bayu, Klang, Selangor","Listed on Aug 15, 2025 (1h ago)","4,800 sqft (floor),",6 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/glenmarie-cove-bungalow-lot-for-sale-by-paul-lee-60212192
"RM 5,250,000","Persiaran Putra Perdana, Putra Heights, Subang Jaya, Selangor","Listed on Aug 15, 2025 (1h ago)","7,500 sqft (floor),",7 Beds,7 Baths,Completion: 2014,Freehold,https://www.propertyguru.com.my/property-listing/the-glades-for-sale-by-nobeille-chung-60341027
"RM 2,150,000","Taman Sri Hijau, Green Park, Rawang, Taman Sri Hijau, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","8,000 sqft (floor),",7 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/taman-sri-hijau-green-park-rawang-for-sale-by-andy-yap-42201654
"RM 2,900,000","Desa 6, Bandar Country Homes, Rawang, Bandar Country Homes, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","12,783 sqft (floor),",10 Beds,10 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/desa-6-bandar-country-homes-rawang-for-sale-by-andy-yap-42243359
"RM 1,100,000","Kota Emerald, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","3,440 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/peridot-kota-emerald-rawang-for-sale-by-andy-yap-37591442
"RM 900,000","Desa 6/1, Bandar Country Homes, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","6,000 sqft (floor),",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/hill-residence-bandar-country-homes-rawang-for-sale-by-andy-yap-31782754
"RM 1,490,000","Ivory Heights, Bandar Country Homes, Rawang, Bandar Country Homes, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","4,000 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/ivory-heights-bandar-country-homes-rawang-for-sale-by-andy-yap-33033319
"RM 1,600,000","Bandar Country Homes , Desa 7 , Rawang, Bandar Country Homes, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","4,782 sqft (floor),",7 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bandar-country-homes-desa-7-rawang-for-sale-by-andy-yap-36886292
"RM 728,000","Bandar Country Homes, Desa 6, Rawang, Bandar Country Homes, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","2,350 sqft (floor),",4 Beds,3 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bandar-country-homes-desa-6-rawang-for-sale-by-andy-yap-34365358
"RM 2,200,000","Persiaran Mokhtar Dahari, Eco Grandeur, Puncak Alam, Kuala Selangor, Selangor","Listed on Aug 15, 2025 (1h ago)","3,051 sqft (floor),",5 Beds,6 Baths,Completion: 2021,Leasehold,https://www.propertyguru.com.my/property-listing/norton-garden-bungalow-eco-grandeur-for-sale-by-andy-yap-38825642
"RM 2,450,000","Jalan KE 9, The Rise, Kota Emerald, Bandar Country Homes, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","4,616 sqft (floor),",7 Beds,7 Baths,Completion: 2016,Freehold,https://www.propertyguru.com.my/property-listing/the-rise-emerald-rawang-for-sale-by-andy-yap-41751654
"RM 799,000","Teluki, Bukit Beruntung, Rawang, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","2,600 sqft (floor),",3 Beds,2 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/teluki-bukit-beruntung-rawang-for-sale-by-andy-yap-40531541
"RM 835,000","Jalan SR 8/2C Saujana Rawang, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","2,459 sqft (floor),",5 Beds,5 Baths,Completion: 2014,Leasehold,https://www.propertyguru.com.my/property-listing/zara-o-lot-bungalow-for-sale-by-andy-yap-42996915
"RM 1,390,000","Kota Emearld Rawang, Kota Emerald, Rawang, Selangor","Listed on Aug 15, 2025 (1h ago)","3,958 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/cheap-3-storey-bungalow-kota-emerald-west-the-rise-rawang-for-sale-by-andy-yap-30013842
"RM 2,750,000","Taman Melawati, Ampang Jaya, Ampang, Selangor","Listed on Aug 15, 2025 (1h ago)","4,411 sqft (floor),",5 Beds,5 Baths,Completion: 2012,Freehold,https://www.propertyguru.com.my/property-listing/20trees-west-for-sale-by-seri-nordin-500026296
"RM 3,100,000","Jalan BK 9, Taman Kinrara, Bandar Kinrara, Selangor","Listed on Aug 15, 2025 (1h ago)","3,000 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bandar-kinrara-for-sale-by-chai-my-30400247
"RM 3,950,000","Bk 9/1, Taman Kinrara, Bandar Kinrara, Selangor","Listed on Aug 15, 2025 (1h ago)","6,200 sqft (floor),",6 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-bandar-kinrara-for-sale-by-chai-my-40203759
"RM 5,600,000","Jalan Diplomat Satu, Glenmarie, Selangor","Listed on Aug 15, 2025 (1h ago)","9,500 sqft (floor),",7 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/glenmarie-court-bangalow-house-for-sale-by-chai-my-24033671
"RM 5,800,000","Puchong, Selangor","Listed on Aug 15, 2025 (1h ago)","9,229 sqft (floor),",7 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bandar-kinrara-for-sale-by-chai-my-43347492
"RM 2,250,000","Jalan Pulau Angsa U10/6, Shah Alam, Selangor","Listed on Aug 15, 2025 (2h ago)","5,460 sqft (floor),",6 Beds,7 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/perdana-heights-for-sale-by-khairil-izzuan-khairuddin-40688840
"RM 3,600,000","Jalan USJ 1/3, Subang Heights, Subang Jaya, Selangor","Listed on Aug 15, 2025 (2h ago)","8,708 sqft (floor),",7 Beds,6 Baths,Completion: 2013,Leasehold,https://www.propertyguru.com.my/property-listing/grandville-for-sale-by-angeline-ang-60365605
"RM 7,300,000","Jalan Lagoon Selatan, Bandar Sunway, Bandar Sunway, Sunway, Selangor","Listed on Aug 15, 2025 (2h ago)","9,978 sqft (floor),",5 Beds,5 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/sunway-south-quay-for-sale-by-harry-lee-500026189
"RM 2,200,000","Sungai Buloh, Selangor","Listed on Aug 15, 2025 (2h ago)","4,500 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-sungai-buloh-for-sale-by-y-h-lee-41938193
"RM 3,200,000","Jalan PJU 8/13D, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (3h ago)","4,740 sqft (floor),",6 Beds,6 Baths,Completion: 2015,Leasehold,https://www.propertyguru.com.my/property-listing/forest-hill-damansara-for-sale-by-sy-chan-41335061
"RM 4,650,000","Subang Jaya, Selangor","Listed on Aug 15, 2025 (3h ago)","6,800 sqft (floor),",8 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/subang-heights-subang-jaya-3-storey-renovated-bungalow-with-lift-for-sale-by-sy-chan-42611087
"RM 6,950,000","Jalan Warisan Permai, Sepang, Selangor","Listed on Aug 15, 2025 (3h ago)","9,730 sqft (floor),",10 Beds,9 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/kota-warisan-sepang-for-sale-by-eda-zainal-60051663
"RM 2,880,000","Jalan Pengaturcara U1/51a, Seksyen U1, Glenmarie, Selangor","Listed on Aug 15, 2025 (3h ago)","4,000 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/saujana-glenmarie-for-sale-by-sy-chan-43210004
"RM 3,100,000","Bandar Kajang, Kajang, Selangor","Listed on Aug 15, 2025 (3h ago)","9,000 sqft (floor),",10 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/kajang-for-sale-by-kengy-chan-42407830
"RM 2,100,000","Persiaran Kasawari, Desa Haras, Ulu Kelang, Selangor","Listed on Aug 15, 2025 (3h ago)","4,200 sqft (floor),",7 Beds,4 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/termurah-pool-2-5-storey-bungalow-desa-haras-ulu-kelang-ampang-selangor-for-sale-by-razz-fauzie-60152959
"RM 2,300,000","Taman Sri Gombak, Taman Sri Gombak, Gombak, Selangor","Listed on Aug 15, 2025 (3h ago)","4,800 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/furnished-reno-3-storey-bungalow-taman-sri-gombak-selangor-for-sale-by-razz-fauzie-60220121
"RM 650,000","Jalan Uda, Taman Koperasi Uda, Hulu Langat, Selangor","Listed on Aug 15, 2025 (3h ago)","1,200 sqft (floor),",6 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bebas-banjir-termurah-1-storey-bungalow-jalan-uda-taman-koperasi-uda-hulu-langat-selangor-for-sale-by-razz-fauzie-60205989
"RM 2,300,000","Jalan Jelok Impian, Taman Jelok Impian, Kajang, Selangor","Listed on Aug 15, 2025 (3h ago)","8,712 sqft (floor),",9 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/reno-extended-2-storey-bungalow-taman-jelok-impian-kajang-selangor-for-sale-by-razz-fauzie-60348046
"RM 5,500,000","Seksyen 6, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (3h ago)","6,000 sqft (floor),",7 Beds,7 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/jalan-gasing-petaling-jaya-for-sale-by-kim-chia-43151687
"RM 3,100,000","Jalan Setia Tropika U13/20, Setia Eco Park, Setia Eco Park, Setia Alam, Selangor","Listed on Aug 15, 2025 (3h ago)","5,800 sqft (floor),",6 Beds+1,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/setia-eco-park-for-sale-by-aizam-ahmad-500015477
"RM 2,100,000","Jalan Sri Tasik Timur, Cyberjaya, Selangor","Listed on Aug 15, 2025 (4h ago)","3,856 sqft (floor),",6 Beds,6 Baths,Completion: 2013,Freehold,https://www.propertyguru.com.my/property-listing/my-diva-homes-for-sale-by-zf-chua-60044858
"RM 2,050,000","Jalan Pulau Angsa U10/6, Shah Alam, Selangor","Listed on Aug 15, 2025 (4h ago)","5,300 sqft (floor),",6 Beds,7 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/perdana-heights-for-sale-by-sean-chia-41180044
"RM 1,134,000","Jalan Villa Merab 3, Kampung Sungai Ramal Luar, Kajang, Selangor","Listed on Aug 15, 2025 (4h ago)","5,213 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/jalan-villa-merab-3-desa-villa-merab-kajang-auction-dat-11th-sep-25-for-sale-by-peter-yap-60365190
"RM 4,800,000","Jalan BRP 3/2, Bukit Rahman Putra, Sungai Buloh, Selangor","Listed on Aug 15, 2025 (4h ago)","6,000 sqft (floor),",5 Beds,6 Baths,Completion: 2006,Freehold,https://www.propertyguru.com.my/property-listing/%E0%B9%8Cnotting-hill-for-sale-by-agnes-chee-60309786
"RM 1,458,000","Jalan 2, Bandar Baru Sungai Long, Kajang, Selangor","Listed on Aug 15, 2025 (4h ago)","5,995 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/jalan-2-taman-bukit-suria-kajang-auction-date-10th-sep-25-for-sale-by-peter-yap-60365158
"RM 3,980,000","Setia Ecohill, Semenyih, Selangor","Listed on Aug 15, 2025 (4h ago)","9,000 sqft (floor),",7 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/setia-ecohill-3-storey-brand-new-bungalow-for-sale-by-ck-law-500025891
"RM 3,980,000","Jalan Setia Tropika U13/20, Setia Eco Park, Setia Eco Park, Setia Alam, Selangor","Listed on Aug 15, 2025 (4h ago)","3,500 sqft (floor),",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/setia-eco-park-for-sale-by-calvin-lim-60365121
"RM 8,800,000","Forest Hill Setia Eco Park 2 Storey Villa, Setia Eco Park, Setia Alam, Selangor","Listed on Aug 15, 2025 (4h ago)","4,404 sqft (floor),",4 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/setia-eco-park-for-sale-by-chloe-tan-60291046
"RM 2,500,000","Jln kundang, Bandar Botanic, Klang, Selangor","Listed on Aug 15, 2025 (4h ago)","6,400 sqft (floor),",4 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bandar-botanic-for-sale-by-gp-lim-24274772
"RM 1,677,000","Jalan Pekan Baru 3B/KU1, Taman Eng Ann, Klang, Selangor","Listed on Aug 15, 2025 (4h ago)","5,835 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/jalan-pekan-baru-3b-ku-1-jalan-meru-klang-auction-date-3rd-sep-25-for-sale-by-peter-yap-60365109
"RM 4,000,000","Jalan Tiga (3), Ampang Jaya, Ampang, Selangor","Listed on Aug 15, 2025 (4h ago)","5,500 sqft (floor),",6 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/kemensah-heights-for-sale-by-eda-zainal-43183893
"RM 2,100,000","bandar seri putra, Kajang, Selangor","Listed on Aug 15, 2025 (4h ago)","4,800 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/banyan-close-bandar-seri-putra-for-sale-by-chrix-soo-27956174
"RM 3,130,000","Seksyen 13, Shah Alam, Selangor","Listed on Aug 15, 2025 (4h ago)","7,500 sqft (floor),",5 Beds,5 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/bungalow-kgsaas-seksyen-13-shah-alam-for-sale-by-reena-sarif-60359966
"RM 5,000,000","Taman Sri Ukay, Ampang, Ampang, Selangor","Listed on Aug 15, 2025 (4h ago)","6,300 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/ampang-for-sale-by-eddy-42921082
"RM 3,700,000","Bukit Jelutong, Shah Alam, Selangor","Listed on Aug 15, 2025 (4h ago)","3,330 sqft (floor),",5 Beds,6 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/bungalow-2-storey-bidai-residence-bukit-jelutong-for-sale-by-reena-sarif-60359977
"RM 3,950,000","Bukit Jelutong, Shah Alam, Selangor","Listed on Aug 15, 2025 (4h ago)","4,813 sqft (floor),",6 Beds,7 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/corner-bungalow-2-storey-bukit-jelutong-shah-alam-for-sale-by-reena-sarif-60359995
"RM 730,000","Jalan Aman Perdana, Kapar, Selangor","Listed on Aug 15, 2025 (5h ago)","3,200 sqft (floor),",4 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/taman-aman-perdana-for-sale-by-rashidah-juremi-60364980
"RM 4,188,888","Jalan SS 2/55, SS2, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (5h ago)","5,000 sqft (floor),",5 Beds,5 Baths,Completion: 2010,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-ss-2-for-sale-by-micheal-ng-33859795
"RM 3,000,000","Jalan SS 3/6, SS3, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (5h ago)","5,240 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/ss3-petaling-jaya-for-sale-by-jackie-tan-43484540
"RM 2,360,000","Jalan SS 3/12, SS3, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (5h ago)","4,500 sqft (floor),",7 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/ss3-petaling-jaya-for-sale-by-jackie-tan-43390720
"RM 1,650,000","Setia Eco Glades Lifestyle Gallery Persiaran Setia Eco Glades, Setia Eco Glades, Cyber 1, Cyberjaya, Selangor","Listed on Aug 15, 2025 (5h ago)","2,881 sqft (floor),",5 Beds,5 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/isle-of-fantasia-for-sale-by-farhana-md-yusof-43443302
"RM 3,300,000","Taman Dagang, Ampang, Selangor","Listed on Aug 15, 2025 (5h ago)","3,940 sqft (floor),",7 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/sri-ampang-mas-for-sale-by-mohd-fadzli-500020568
"RM 2,082,525","Jalan Eco Majesitc 6, Eco Majestic, Semenyih, Selangor","Listed on Aug 15, 2025 (5h ago)","4,089 sqft (floor),",5 Beds,5 Baths,Completion: 2019,Freehold,https://www.propertyguru.com.my/property-listing/stoneridge-eco-majestic-50x95-corner-lot-bungalow-4089sf-facing-south-garden-for-sale-by-dann-ng-42232298
"RM 2,900,000","Jalan Eco Majestic 6, Eco Majestic, Semenyih, Selangor","Listed on Aug 15, 2025 (5h ago)","5,054 sqft (floor),",6 Beds,7 Baths,Completion: 2019,Freehold,https://www.propertyguru.com.my/property-listing/stoneridge-the-largest-size-bungalow-78x95-corner-lot-5054sf-eco-majestic-semenyih-for-sale-by-dann-ng-42231965
"RM 1,400,000","Persiaran Ecohill Barat, Semenyih, Selangor","Listed on Aug 15, 2025 (5h ago)","1,850 sqft (floor),",3 Beds,4 Baths,Completion: 2019,Freehold,https://www.propertyguru.com.my/property-listing/kingsville-setia-eco-hill-for-sale-by-dann-ng-42400701
"RM 2,600,000","Jalan H, Ampang Jaya, Ampang, Selangor","Listed on Aug 15, 2025 (5h ago)","9,000 sqft (floor),",7 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/taman-melawati-for-sale-by-shafiq-muttalib-500025762
"RM 570,000","Kampung Baru Ampang, 68000 Ampang, Kampung Baru Cina, Ampang, Selangor","Listed on Aug 15, 2025 (5h ago)","3,000 sqft (floor),",5 Beds,2 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/ampang-for-sale-by-marilyn-khor-43454775
"RM 5,200,000","Persiaran Sering Ukay 1, Ampang Jaya, Ampang, Selangor","Listed on Aug 15, 2025 (5h ago)","5,800 sqft (floor),",7 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/gaia-16-for-sale-by-shahidan-ismail-60058641
"RM 3,200,000","Ampang, Ampang, Selangor","Listed on Aug 15, 2025 (5h ago)","8,000 sqft (floor),",6 Beds+1,5 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/ampang-for-sale-by-aliff-sani-500025689
"RM 2,900,000","Jalan PJU 8/13D, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (5h ago)","5,300 sqft",5 Beds,7 Baths,Completion: 2015,Leasehold,https://www.propertyguru.com.my/property-listing/forest-hill-damansara-for-sale-by-chris-tye-42008705
"RM 3,800,000","Shah Alam, Selangor","Listed on Aug 15, 2025 (5h ago)","5,004 sqft (floor),",6 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/daya-residence-kwasa-damansara-for-sale-by-chris-tye-42005074
"RM 9,500,000","Jalan Eksekutif U, Glenmarie, Selangor","Listed on Aug 15, 2025 (5h ago)","15,000 sqft",8 Beds,6 Baths,Completion: 1998,Freehold,https://www.propertyguru.com.my/property-listing/glenmarie-courts-for-sale-by-danny-lim-40444934
"RM 4,200,000","Jalan Sungai Rincing 32/62, Bukit Rimau, Shah Alam, Selangor","Listed on Aug 15, 2025 (6h ago)","7,300 sqft (floor),",7 Beds,7 Baths,Completion: 1997,Freehold,https://www.propertyguru.com.my/property-listing/sri-damai-for-sale-by-jason-fan-42509587
"RM 768,000","Jalan Bukit Indah, Ampang, Selangor","Listed on Aug 15, 2025 (6h ago)","1,850 sqft (floor),",4 Beds,3 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/taman-bukit-indah-for-sale-by-katherine-low-500025636
"RM 2,600,000","Seksyen 5, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (7h ago)","3,500 sqft (floor),",4 Beds,3 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/jalan-bukit-gasing-section-5-petaling-jaya-for-sale-by-shawn-fernandez-41978521
"RM 1,750,000","Kampung Tunku, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (7h ago)","2,500 sqft (floor),",4 Beds,3 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/ss-1-for-sale-by-shalini-kantan-43222191
"RM 2,700,000","Seksyen 8, Shah Alam, Selangor","Listed on Aug 15, 2025 (7h ago)","6,958 sqft (floor),",7 Beds,7 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-8-shah-for-sale-by-suhana-mohamed-60233512
"RM 3,100,000","Kampung Tunku, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (8h ago)","4,000 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-kampung-tunku-for-sale-by-michelle-cheong-43285911
"RM 3,100,000","SS1, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (8h ago)","4,000 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-ss1-for-sale-by-michelle-cheong-43285906
"RM 3,100,000","SS1, Petaling Jaya, Selangor","Listed on Aug 15, 2025 (8h ago)","4,000 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-ss1-for-sale-by-michelle-cheong-43282619
"RM 4,300,000","Shah Alam, Selangor","Listed on Aug 15, 2025 (9h ago)","7,500 sqft (floor),",6 Beds,7 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/lakeview-bungalow-saujana-resort-for-sale-by-julie-jaafar-60245065
"RM 2,150,000","Jalan Mahkota 1, Kajang, Selangor","Listed on Aug 15, 2025 (9h ago)","4,611 sqft (floor),",5 Beds,5 Baths,Completion: 2014,Freehold,https://www.propertyguru.com.my/property-listing/banyan-close-for-sale-by-ahmad-fadlee-39404815
"RM 3,000,000","Jalan Mahkota 1, Kajang, Selangor","Listed on Aug 15, 2025 (9h ago)","6,500 sqft (floor),",6 Beds,7 Baths,Completion: 2014,Freehold,https://www.propertyguru.com.my/property-listing/banyan-close-for-sale-by-ahmad-fadlee-36899967
"RM 2,150,000","Jalan Mahkota 1, Kajang, Selangor","Listed on Aug 15, 2025 (9h ago)","4,611 sqft (floor),",5 Beds,5 Baths,Completion: 2014,Freehold,https://www.propertyguru.com.my/property-listing/banyan-close-for-sale-by-ahmad-fadlee-38783539
"RM 2,280,000","Jalan Mahkota 1, Kajang, Selangor","Listed on Aug 15, 2025 (9h ago)","4,980 sqft (floor),",6 Beds,6 Baths,Completion: 2014,Freehold,https://www.propertyguru.com.my/property-listing/banyan-close-for-sale-by-ahmad-fadlee-34507427
"RM 2,280,000","Jalan Mahkota 1, Kajang, Selangor","Listed on Aug 15, 2025 (9h ago)","4,980 sqft (floor),",6 Beds,6 Baths,Completion: 2014,Freehold,https://www.propertyguru.com.my/property-listing/banyan-close-for-sale-by-ahmad-fadlee-39845267
"RM 1,800,000","Jalan Mahkota 1, Kajang, Selangor","Listed on Aug 15, 2025 (9h ago)","4,580 sqft (floor),",5 Beds,6 Baths,Completion: 2014,Freehold,https://www.propertyguru.com.my/property-listing/banyan-close-for-sale-by-ahmad-fadlee-32389998
"RM 1,820,000","Jalan Mahkota 1, Kajang, Selangor","Listed on Aug 15, 2025 (9h ago)","4,580 sqft (floor),",5 Beds,6 Baths,Completion: 2014,Freehold,https://www.propertyguru.com.my/property-listing/banyan-close-for-sale-by-ahmad-fadlee-42604246
"RM 3,700,000","Ampang, Selangor","Listed on Aug 15, 2025 (11h ago)","5,500 sqft",6 Beds,6 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/ampang-for-sale-by-kk-34691865
"RM 2,600,000","Petaling Jaya, Selangor","Listed on Aug 15, 2025 (11h ago)","3,500 sqft (floor),",5 Beds,4 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/section-12-petaling-jaya-for-sale-by-kk-35047541
"RM 3,800,000","Ampang, Selangor","Listed on Aug 15, 2025 (11h ago)","5,500 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/ampang-off-jalan-hulu-kelang-for-sale-by-kk-33232511
