Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 690,000","Bangi, Selangor","Semi-Detached House For Sale, listed 53 minutes ago","2,895",3,3,Leasehold,https://www.mudah.my/corner-lot-2-storey-semi-d-bangi-tanah-luas-lokasi-strategik-111285496.htm,Timeout
"RM 999,000","Cheras, Selangor","2.5-storey Terraced House For Sale, listed 53 minutes ago","3,550",6,4,Freehold,https://www.mudah.my/cheras-corner-super-below-market-110934175.htm,"Security, Gymnasium"
"RM 320,000","Puncak Alam, Selangor","2-storey Terraced House For Sale, listed 58 minutes ago","1,400",3,3,Leasehold,https://www.mudah.my/cheapest-double-storey-lorong-cakera-purnama-bandar-puncak-alam-111285489.htm,Parking
"RM 470,000","Seri Kembangan, Selangor","1-storey Terraced House For Sale, listed 58 minutes ago","1,300",3,2,Leasehold,https://www.mudah.my/1-storey-house-3r2b-near-mrt-aeon-taman-dato-demang-seri-kembangan-111285481.htm,Timeout
"RM 360,000","Kajang, Selangor","1-storey Terraced House For Sale, listed 58 minutes ago","1,300",3,3,Freehold,https://www.mudah.my/fully-renovated-single-storey-taman-permai-kajang-110181094.htm,Timeout
"RM 420,000","Semenyih, Selangor","2-storey Terraced House For Sale, listed 58 minutes ago","1,600",4,3,Freehold,https://www.mudah.my/murah-double-storey-terrace-villa-impiana-taman-pelangi-semenyih-111252706.htm,Security
"RM 999,999","Bangi, Selangor","Bungalow House For Sale, listed 58 minutes ago","6,448",5,5,Freehold,https://www.mudah.my/bungalow-double-storey-putra-hill-residensi-bandar-seri-putra-bangi-111118031.htm,Security
"RM 550,000","Kajang, Selangor","2.5-storey Terraced House For Sale, listed 58 minutes ago","2,088",5,3,Freehold,https://www.mudah.my/fully-renovated-furnished-2-5sty-impian-setia-saujana-impian-kajang-109104995.htm,Timeout
"RM 558,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 59 minutes ago","1,760",5,4,Freehold,https://www.mudah.my/cheapest-2-sty-terrace-house-m-residence-1-tasik-puteri-rawang-99983294.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Club house, Jogging Track"
"RM 599,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 59 minutes ago","2,025",4,3,Leasehold,https://www.mudah.my/27x75-2-sty-terrace-endlot-botania-saujana-desa-mas-rawang-110719440.htm,"Parking, Security, Playground, Minimart"
"RM 878,000","Rawang, Selangor","Bungalow House For Sale, listed 59 minutes ago","4,000",6,5,Freehold,https://www.mudah.my/4000-sf-2-sty-bungalow-house-desa-8-bandar-country-homes-rawang-109407297.htm,"Parking, Minimart"
"RM 468,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 59 minutes ago","1,500",4,3,Leasehold,https://www.mudah.my/cheapest-2-sty-terrace-garden-heights-acacia-tasik-puteri-rawang-105899101.htm,"Parking, Security, Playground, Barbeque area, Minimart, Jogging Track"
"RM 775,000","USJ, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,000",4,3,Freehold,https://www.mudah.my/flexi-book-extended-double-storey-house-usj-22-subang-jaya-108812032.htm,"Parking, Security, Playground"
"RM 1,160,000","Bangi, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","3,014",4,4,Freehold,https://www.mudah.my/end-lot-renovated-double-storey-alam-sari-bangi-type-ilham-110519165.htm,"Parking, Security, Playground"
"RM 730,000","Denai Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,855",4,4,Freehold,https://www.mudah.my/flexi-book-murah-2-storey-link-elmina-green-1-elmina-west-denai-alam-110523121.htm,"Parking, Security, Playground"
"RM 638,000","Cheras, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,800",3,3,Leasehold,https://www.mudah.my/newlyreno-2sty-18x65-terrace-house-taman-cheras-hartamas-leisure-mall-110792199.htm,"Parking, Jogging Track"
"RM 1,820,000","Bangi, Selangor","Bungalow House For Sale, listed 1 hour ago","8,500",5,6,Freehold,https://www.mudah.my/bungalow-freehold-8500sf-banyan-close-bandar-bukit-mahkota-bangi-109835526.htm,"Parking, Security, Playground, Barbeque area, Minimart"
"RM 580,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 5 days ago","1,400",4,3,Freehold,https://www.mudah.my/must-view-endlot-freehold-impian-murni-saujana-impian-kajang-111046571.htm,Timeout
"RM 580,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 1 day ago","1,080",4,3,Freehold,https://www.mudah.my/below-market-2-storey-terrace-bandar-bukit-puchong-puchong-111203856.htm,"Parking, Playground, Minimart, Jogging Track"
"RM 550,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 1 day ago","1,800",4,3,Leasehold,https://www.mudah.my/2-storey-house-seksyen-23-shah-alam-111132012.htm,Timeout
"RM 1,000,000","USJ, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,000",4,4,Freehold,https://www.mudah.my/endlot-double-storey-usj-4-subang-jaya-111285439.htm,Timeout
"RM 1,230,000","Sungai Buloh, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,850",4,4,Freehold,https://www.mudah.my/bandar-seri-coalfields-hampton-residence-full-reno-furnished-111285438.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court"
"RM 420,000","Sepang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,400",4,3,Leasehold,https://www.mudah.my/taman-ixora-bandar-baru-salak-tinggi-2-storey-terrace-reno-open-facing-111146795.htm,Playground
"RM 599,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,680",4,3,Freehold,https://www.mudah.my/masuk-cuci-kaki-2-storey-terrace-taman-kejora-sungai-chua-kajang-111260961.htm,Timeout
"RM 550,000","Bangi, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,900",3,3,Leasehold,https://www.mudah.my/booking-1k-facing-open-2-storey-bangi-seksyen-4-tambahan-bangi-111285432.htm,Timeout
"RM 850,000","Semenyih, Selangor","Semi-Detached House For Sale, listed 1 hour ago","2,200",5,5,Freehold,https://www.mudah.my/termurah-2-sty-semi-d-cluster-tenderfields-eco-majestic-semenyih-111285430.htm,"Security, Playground, Club house, Jogging Track"
"RM 1,450,000","Bangi, Selangor","Semi-Detached House For Sale, listed 1 hour ago","3,890",6,5,Freehold,https://www.mudah.my/facing-open-renovated-2-storey-semi-detached-alam-sari-bangi-111285429.htm,"Security, Swimming Pool, Playground, Club house, Jogging Track"
"RM 3,300,000","Petaling Jaya, Selangor","Bungalow House For Sale, listed 1 hour ago","8,700",9,8,Freehold,https://www.mudah.my/corner-lot-facing-road-2-5-storey-bungalow-kampung-tunku-ss1-pj-111285425.htm,Timeout
"RM 420,000","Banting, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,635",4,3,Freehold,https://www.mudah.my/paling-murah-2-sty-taman-galaksi-bandar-mahkota-banting-selangor-111285424.htm,Timeout
"RM 695,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,800",4,3,Leasehold,https://www.mudah.my/facing-open-2-storey-superlink-sunway-kayangan-u9-shah-alam-111285416.htm,Timeout
"RM 359,000","Bandar Saujana Putra, Selangor","1-storey Terraced House For Sale, listed 1 hour ago","1,400",4,3,Leasehold,https://www.mudah.my/paling-murah-20x70-sp7-bandar-saujana-putra-single-storey-110135421.htm,"Parking, Security, Playground"
"RM 520,000","Ampang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,540",3,2,Freehold,https://www.mudah.my/flexi-book-end-lot-facing-open-2-storey-taman-dagang-jaya-ampang-111214341.htm,"Parking, Playground"
"RM 1,170,000","Semenyih, Selangor","Semi-Detached House For Sale, listed 1 hour ago","2,652",5,5,Freehold,https://www.mudah.my/flexi-book-corner-lot-murah-semi-d-cluster-tenderfields-eco-majestic-103956062.htm,"Parking, Security, Playground"
"RM 970,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","3,150",4,4,Freehold,https://www.mudah.my/facing-south-corner-lot-2-storey-house-kota-kemuning-shah-alam-111259682.htm,Security
"RM 1,400,000","Shah Alam, Selangor","Semi-Detached House For Sale, listed 1 hour ago","5,855",6,4,Leasehold,https://www.mudah.my/bank-value-2m-double-storey-bunglow-kgsaas-seksyen-13-shah-alam-111096990.htm,Timeout
"RM 765,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,916",4,3,Leasehold,https://www.mudah.my/facing-open-24h-guarded-double-storey-house-seksyen-13-shah-alam-109718498.htm,"Parking, Security, Playground, Minimart, Jogging Track"
"RM 485,000","Bangi, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,600",4,4,Freehold,https://www.mudah.my/freehold-double-storey-taman-reko-mutiara-kajang-bangi-111170745.htm,Security
"RM 460,000","Bangi, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,650",4,3,Freehold,https://www.mudah.my/22x75-sqft-renovated-double-storey-seksyen-5-bukit-mahkota-bangi-110983453.htm,Security
"RM 500,000","Bangi, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,700",4,3,Freehold,https://www.mudah.my/facing-open-2sty-taman-vista-emas-sg-tangkas-ukm-bangi-111232555.htm,Security
"RM 400,000","Bangi, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,500",4,3,Freehold,https://www.mudah.my/murah-extended-double-storey-seksyen-2-bukit-mahkota-bangi-111205828.htm,Timeout
"RM 500,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,400",4,3,Freehold,https://www.mudah.my/renovated-double-storey-tmn-impian-jaya-saujana-impian-kajang-110662775.htm,Timeout
"RM 340,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,170",4,3,Leasehold,https://www.mudah.my/cheapest-2-sty-terrace-taman-desa-mas-bandar-country-homes-rawang-110760392.htm,"Security, Playground, Minimart, Jogging Track"
"RM 590,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,992",5,3,Freehold,https://www.mudah.my/2992-sf-2-sty-terrace-corner-desa-12-bandar-country-homes-rawang-109407748.htm,"Parking, Playground, Minimart"
"RM 760,000","Rawang, Selangor","Cluster House For Sale, listed 1 hour ago","2,928",4,3,Leasehold,https://www.mudah.my/45x65-2-sty-semi-d-corner-caspia-m-residence-2-rawang-106156934.htm,"Parking, Security, Playground, Minimart, Jogging Track"
"RM 400,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,300",4,3,Leasehold,https://www.mudah.my/renovated-2-sty-terrace-desa-mas-bandar-country-homes-rawang-109488663.htm,"Parking, Playground, Minimart, Jogging Track"
"RM 300,000","Cyberjaya, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","3,216",4,4,Freehold,https://www.mudah.my/harga-rumah-baharu-rebate-27-dua-tingkat-3216-ft-cyberjaya-111156785.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 620,000","Cheras, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,300",4,3,Freehold,https://www.mudah.my/freehold-open-facing-2sty-terrace-house-bandar-damai-perdana-cheras-kl-111141813.htm,"Parking, Jogging Track"
"RM 340,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,080",4,3,Leasehold,https://www.mudah.my/booking-1k-bandar-tasik-puteri-blok-26-terrace-house-109214878.htm,Timeout
"RM 470,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,580",4,3,Leasehold,https://www.mudah.my/nonbumi-newlyreno-2-storey-terrace-18x65-house-taman-saujana-puchong-108518369.htm,Parking
"RM 850,000","Bangi, Selangor","Semi-Detached House For Sale, listed 1 hour ago","2,000",4,4,Freehold,https://www.mudah.my/flexible-deposit-setia-alam-sari-casablanca-semi-d-108840693.htm,"Parking, Security, Playground, Multipurpose hall, Club house, Jogging Track"
"RM 1,400,000","Cyberjaya, Selangor","Semi-Detached House For Sale, listed 1 hour ago","3,800",6,6,Freehold,https://www.mudah.my/freehold-semi-d-3-storey-jacaranda-garden-residence-cyberjaya-selangor-111161614.htm,"Parking, Security, Playground, Barbeque area, Minimart, Club house, Jogging Track"
"RM 940,000","Denai Alam, Selangor","3-storey Terraced House For Sale, listed 1 hour ago","3,810",5,6,Freehold,https://www.mudah.my/freehold-3-storey-superlink-maple-terrace-denai-alam-u16-shah-alam-110942182.htm,"Parking, Security, Playground, Barbeque area, Minimart, Jogging Track"
"RM 585,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,800",4,3,Leasehold,https://www.mudah.my/newlyreno-2storey-20x70-terrace-house-bandar-nusaputra-saujana-puchong-110432311.htm,"Parking, Security, Playground, Jogging Track"
"RM 650,000","Bandar Puteri Klang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,500",4,3,Freehold,https://www.mudah.my/renovated-unit-bandar-puteri-klang-20x75-2-storey-house-4r3b-limited-111285354.htm,Timeout
"RM 999,000","Bandar Bukit Raja, Selangor","2.5-storey Terraced House For Sale, listed 1 hour ago","3,394",6,6,Freehold,https://www.mudah.my/brand-new-bukit-raja-delora-klang-26x75-2-5-sty-superlink-facing-lake-111285352.htm,Timeout
"RM 1,350,000","Ambang Botanic, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,400",4,4,Freehold,https://www.mudah.my/limited-unit-ambang-botanic-2-klang-32x75-double-storey-endlot-4r4b-111285351.htm,Timeout
"RM 960,000","Setia Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,025",4,3,Freehold,https://www.mudah.my/fully-renovated-setia-indah-setia-alam-27x75-double-sty-endlot-4r3b-111285350.htm,Timeout
"RM 1,660,000","Bandar Bukit Tinggi, Selangor","Semi-Detached House For Sale, listed 1 hour ago","3,200",5,4,Freehold,https://www.mudah.my/fully-renovated-bukit-tinggi-1-klang-40x80-2-5-storey-semi-d-4-1r4b-111285349.htm,Timeout
"RM 850,000","Setia Alam, Selangor","3-storey Terraced House For Sale, listed 1 hour ago","2,549",6,6,Freehold,https://www.mudah.my/facing-garden-setia-utama-2-setia-alam-20x65-triple-storey-house-6r6b-111285345.htm,Timeout
"RM 499,000","Bandar Bukit Raja, Selangor","1-storey Terraced House For Sale, listed 1 hour ago","2,210",3,2,Freehold,https://www.mudah.my/below-market-bandar-bukit-raja-klang-34x65-single-storey-endlot-3r2b-111285344.htm,Timeout
"RM 1,200,000","Petaling Jaya, Selangor","2-storey Terraced House For Sale, listed 5 days ago","1,540",4,3,Freehold,https://www.mudah.my/freehold-2storey-landed-at-ss2-taman-megah-petaling-jaya-111213886.htm,"Parking, Playground"
"RM 715,000","Semenyih, Selangor","Semi-Detached House For Sale, listed 5 hours ago","2,200",4,3,Freehold,https://www.mudah.my/semi-d-freehold-ecoworld-semenyih-for-sale-zero-downpayment-111126267.htm,"Parking, Playground, Barbeque area, Jogging Track"
"RM 599,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 7 hours ago","1,200",4,3,Freehold,https://www.mudah.my/limited-unit-2-sty-terrace-garland-1-2-kota-emerald-aeon-rawang-109407298.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 450,000","Sepang, Selangor","Semi-Detached House For Sale, listed 1 hour ago","2,778",4,3,Leasehold,https://www.mudah.my/taman-indah-puteri-salak-tinggi-sepang-semi-detached-49x56-renovated-111147417.htm,Playground
"RM 870,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","3,110",4,3,Freehold,https://www.mudah.my/corner-lot-double-storey-tmn-puchong-tekali-111074350.htm,Timeout
"RM 380,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,170",4,2,Leasehold,https://www.mudah.my/well-kept-double-storey-la-cottage-taman-putra-perdana-puchong-111090948.htm,Timeout
"RM 630,000","USJ, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,600",4,2,Freehold,https://www.mudah.my/facing-open-double-storey-terrace-usj-3-110718220.htm,Timeout
"RM 882,000","Cyberjaya, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,998",4,4,Leasehold,https://www.mudah.my/zero-booking-rumah-baru-pakej-menarik-2sty-terrace-house-cyberjaya-111024991.htm,"Parking, Security, Playground"
"RM 399,000","Kajang, Selangor","1-storey Terraced House For Sale, listed 1 hour ago","1,400",3,2,Freehold,https://www.mudah.my/nego-100-loan-20x70-freehold-1-sty-teres-kajang-prima-jasmin-kajang-111173378.htm,Timeout
"RM 480,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,300",4,3,Freehold,https://www.mudah.my/nego-full-loan-free-mot-double-sty-teres-taman-prima-saujana-kajang-111022346.htm,"Parking, Playground, Jogging Track"
"RM 750,000","Kajang, Selangor","Bungalow House For Sale, listed 1 hour ago","4,801",5,4,Freehold,https://www.mudah.my/below-value-450k-renovated-2-sty-bungalow-house-sungai-chua-kajang-111056904.htm,Timeout
"RM 540,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,260",4,3,Leasehold,https://www.mudah.my/below-mv-fully-renovated-double-storey-taman-desiran-bayu-puchong-111259205.htm,"Parking, Security, Playground, Jogging Track"
"RM 290,000","Pandamaran, Selangor","1-storey Terraced House For Sale, listed 1 hour ago","1,298",2,1,Leasehold,https://www.mudah.my/taman-kampung-pendamar-port-klang-facing-open-single-storey-terrace-111023940.htm,Playground
"RM 640,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,500",4,3,Freehold,https://www.mudah.my/kajang-double-storey-kajang-east-open-facing-111215140.htm,Timeout
"RM 400,000","Klang, Selangor","1-storey Terraced House For Sale, listed 1 hour ago","1,600",3,2,Freehold,https://www.mudah.my/freehold-1-storey-terrace-house-taman-eng-ann-berkeley-klang-111285265.htm,Timeout
"RM 920,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,626",5,5,Freehold,https://www.mudah.my/facing-open-24-x-75-2-storey-superlink-type-c-elmina-valley-3-106847022.htm,"Parking, Security, Playground, Jogging Track"
"RM 1,840,000","Setia Alam, Selangor","Cluster House For Sale, listed 1 hour ago","2,574",5,4,Freehold,https://www.mudah.my/ember-eco-ardence-semi-d-34x70-developer-unit-for-sale-111021414.htm,"Security, Swimming Pool, Playground, Gymnasium, Club house"
"RM 890,000","Putra Heights, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","3,247",4,3,Freehold,https://www.mudah.my/renovator-s-dream-cheapest-2-storey-corner-lot-putra-heights-105936345.htm,"Parking, Playground"
"RM 2,850,000","Puchong, Selangor","Semi-Detached House For Sale, listed 1 hour ago","4,780",5,6,Leasehold,https://www.mudah.my/lake-edge-puchong-3-storeys-semi-d-fully-furnished-for-sale-110992701.htm,"Parking, Security, Swimming Pool"
"RM 2,500,000","Shah Alam, Selangor","Bungalow House For Sale, listed 1 hour ago","8,993",7,6,Leasehold,https://www.mudah.my/modern-prime-location-2-storey-bungalow-seksyen-3-shah-alam-106508289.htm,Parking
"RM 680,000","Puncak Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,800",4,3,Leasehold,https://www.mudah.my/low-depo-2-sty-avenham-eco-grandeur-puncak-alam-nr-elmina-green-109749706.htm,"Parking, Security, Playground, Gymnasium, Jogging Track"
"RM 695,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,800",5,4,Leasehold,https://www.mudah.my/facing-open-double-storey-superlink-sunway-kayangan-u9-shah-alam-111224096.htm,Timeout
"RM 649,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,300",4,3,Leasehold,https://www.mudah.my/renovated-double-storey-terrace-jalan-plumbum-seksyen-7-shah-alam-111214300.htm,Timeout
"RM 980,000","Putra Heights, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,800",4,3,Freehold,https://www.mudah.my/section-7-laman-putra-putra-heights-subang-jaya-111285222.htm,"Parking, Security, Playground"
"RM 700,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,875",4,3,Leasehold,https://www.mudah.my/gated-guarded-double-storey-house-jalan-kristal-seksyen-7-shah-alam-111087728.htm,Timeout
"RM 850,000","Shah Alam, Selangor","2.5-storey Terraced House For Sale, listed 1 hour ago","1,650",4,3,Leasehold,https://www.mudah.my/gated-guarded-2-5-storey-terrace-laman-sanur-seksyen-13-shah-alam-111184021.htm,"Parking, Security, Playground"
"RM 310,000","Batang Kali, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,730",5,1,Freehold,https://www.mudah.my/corner-lot-2-tingkat-ligamas-batang-kali-111285355.htm,"Parking, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 620,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,000",4,3,Freehold,https://www.mudah.my/2-storey-taman-putra-prima-seksyen-3-20-x-80-freehold-puchong-109009362.htm,"Parking, Security, Playground, Minimart"
"RM 590,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","2,100",5,3,Freehold,https://www.mudah.my/freehold-facing-playground-non-bumi-5b-3br-taman-prima-saujana-kajang-111217344.htm,"Parking, Security, Playground"
"RM 350,000","Shah Alam, Selangor","1-storey Terraced House For Sale, listed 1 hour ago","1,386",3,2,Freehold,https://www.mudah.my/rumah-single-storey-di-meru-klang-below-market-value-111231481.htm,Parking
"RM 520,000","Puncak Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,650",4,3,Leasehold,https://www.mudah.my/2-storey-terrace-house-enclave-alam-suria-puncak-alam-111010346.htm,Timeout
"RM 3,700,000","Shah Alam, Selangor","Bungalow House For Sale, listed 1 hour ago","8,400",6,6,Leasehold,https://www.mudah.my/3-storey-bungalow-kayangan-heights-shah-alam-109883187.htm,Timeout
"RM 2,150,000","Ampang, Selangor","Bungalow House For Sale, listed 1 hour ago","5,737",6,6,Freehold,https://www.mudah.my/kl-freehold-bungalow-2-5-storey-kemensah-heights-taman-melawati-ampang-110973906.htm,"Parking, Security, Playground, Barbeque area, Minimart"
"RM 1,300,000","Shah Alam, Selangor","Semi-Detached House For Sale, listed 1 hour ago","3,640",5,5,Leasehold,https://www.mudah.my/semi-d-seksyen-7-2-5-storey-jalan-plumbum-seksyen-7-shah-alam-110791004.htm,"Parking, Security, Playground, Barbeque area, Minimart, Multipurpose hall"
"RM 1,100,000","Klang, Selangor","Bungalow House For Sale, listed 1 hour ago","4,800",6,6,Freehold,https://www.mudah.my/bungalow-4-800-sqft-2-storey-aman-perdana-klang-bandar-bukit-raja-110240191.htm,"Parking, Security, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 1,700,000","Telok Panglima Garang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","3,300",5,5,Leasehold,https://www.mudah.my/corner-lot-double-storey-link-house-bandar-rimbayu-chimes-111285073.htm,Timeout
"RM 320,000","Klang, Selangor","1-storey Terraced House For Sale, listed 1 hour ago","1,100",3,1,Freehold,https://www.mudah.my/value-buy-full-loan-single-storey-house-taman-sentosa-klanng-111285071.htm,Timeout
"RM 380,000","Telok Panglima Garang, Selangor","1-storey Terraced House For Sale, listed 1 hour ago","1,305",3,2,Freehold,https://www.mudah.my/taman-dato-hormat-telok-panglima-garang-book-1k-freehold-open-facing-111043946.htm,Playground
"RM 930,000","Ampang, Selangor","2.5-storey Terraced House For Sale, listed 1 hour ago","2,690",5,5,Leasehold,https://www.mudah.my/corner-lot-2-5-storey-bukit-utama-ampang-110756101.htm,Timeout
"RM 1,400,000","Cheras, Selangor","Semi-Detached House For Sale, listed 1 hour ago","2,960",5,4,Freehold,https://www.mudah.my/move-in-ready-renovated-semi-d-sutera-residences-cheras-selangor-110721764.htm,Timeout
"RM 450,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,400",4,3,Freehold,https://www.mudah.my/freehold-double-storey-terrace-seksyen-3-bandar-teknologi-kajang-111285006.htm,Timeout
"RM 520,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,440",4,3,Leasehold,https://www.mudah.my/renovated-2-storey-terrace-acacia-bandar-tasik-puteri-rawang-111284996.htm,Timeout
"RM 641,520","Puchong South, Selangor","2.5-storey Terraced House For Sale, listed 1 hour ago","3,560",5,5,Freehold,https://www.mudah.my/jun-2025-terrace-reflexion-nusaputra-timur-puchong-111284992.htm,Timeout
"RM 840,000","Saujana Utama, Selangor","2-storey Terraced House For Sale, listed 2 days ago","2,175",4,3,Leasehold,https://www.mudah.my/corner-lot-saujana-perdana-harga-bawah-spa-untuk-dijual-111245928.htm,Timeout
"RM 768,000","Kota Kemuning, Selangor","2-storey Terraced House For Sale, listed 2 weeks ago","2,600",4,3,Freehold,https://www.mudah.my/kota-kemuning-greenville-2-storey-corner-terrace-house-44x60-109894429.htm,"Parking, Security, Playground, Minimart, Jogging Track"
"RM 1,170,000","Semenyih, Selangor","Semi-Detached House For Sale, listed 2 weeks ago","2,625",5,5,Freehold,https://www.mudah.my/eco-majestic-semi-d-corner-lot-below-purchased-price-97662523.htm,"Parking, Security, Playground, Multipurpose hall, Jogging Track"
"RM 750,000","Subang Jaya, Selangor","1.5-storey Terraced House For Sale, listed 1 hour ago","1,560",3,2,Freehold,https://www.mudah.my/renovated-freehold-1-5-storey-terrace-house-usj-3-subang-jaya-111165790.htm,"Parking, Security"
"RM 1,060,000","Cheras, Selangor","2.5-storey Terraced House For Sale, listed 1 hour ago","3,800",6,4,Freehold,https://www.mudah.my/cantik-renovated-2-5-storey-corner-lot-taman-megah-2-btho-110928204.htm,"Parking, Security"
"RM 555,000","Puncak Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,521",3,3,Leasehold,https://www.mudah.my/cheapest-facing-open-2-storey-graham-garden-eco-grandeur-109747012.htm,"Parking, Security, Playground, Barbeque area, Multipurpose hall, Club house, Jogging Track"
"RM 450,000","Sungai Buloh, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,300",4,2,Freehold,https://www.mudah.my/cozy-renovated-2-storey-hibiscus-1-bandar-seri-coalfields-109533789.htm,"Parking, Security, Playground"
"RM 430,000","Puncak Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,500",4,3,Leasehold,https://www.mudah.my/cantik-full-loan-2-storey-naluri-sukma-puncak-alam-110960768.htm,"Parking, Playground"
"RM 850,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","3,100",4,3,Freehold,https://www.mudah.my/cantik-corner-lot-2-storey-terrace-taman-puchong-utama-puchong-107831228.htm,"Parking, Playground"
"RM 580,000","Puncak Alam, Selangor","Terraced House For Sale, listed 1 hour ago","1,620",4,3,Leasehold,https://www.mudah.my/renovated-double-storey-suria-enclave-bandar-puncak-alam-sale-107513485.htm,Timeout
"RM 1,300,000","Cyberjaya, Selangor","3-storey Terraced House For Sale, listed 1 hour ago","2,380",4,4,Freehold,https://www.mudah.my/the-mulia-residences-phase-1-cyberjaya-selangor-renovated-unit-111073713.htm,"Parking, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track"
"RM 320,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,080",4,3,Freehold,https://www.mudah.my/paling-murah-rawang-bukit-sentosa-fully-extended-freehold-111284963.htm,Timeout
"RM 328,000","Rawang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,100",4,3,Leasehold,https://www.mudah.my/murah-basic-unit-double-storey-terrace-bandar-tasik-puteri-rawang-110502413.htm,"Parking, Playground"
